,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
61,252371,Apple Airpods Headphones,1,150.0,10/11/19 11:11,"454 Adams St, Dallas, TX 75001"
62,252372,Wired Headphones,1,11.99,10/04/19 21:43,"140 7th St, Austin, TX 73301"
63,252373,27in 4K Gaming Monitor,1,389.99,10/28/19 18:54,"400 Walnut St, New York City, NY 10001"
64,252374,Bose SoundSport Headphones,1,99.99,10/19/19 06:09,"445 4th St, Atlanta, GA 30301"
65,252375,USB-C Charging Cable,1,11.95,10/12/19 17:13,"554 Oak St, San Francisco, CA 94016"
66,252376,Flatscreen TV,1,300.0,10/13/19 21:48,"775 Jefferson St, New York City, NY 10001"
67,252377,Lightning Charging Cable,1,14.95,10/11/19 09:23,"996 Hickory St, Portland, OR 97035"
68,252378,Wired Headphones,1,11.99,10/09/19 15:13,"28 Forest St, Austin, TX 73301"
69,252379,AAA Batteries (4-pack),2,2.99,10/11/19 19:08,"653 Oak St, New York City, NY 10001"
70,252380,AA Batteries (4-pack),1,3.84,10/22/19 17:13,"3 Pine St, Los Angeles, CA 90001"
71,252381,AAA Batteries (4-pack),1,2.99,10/18/19 18:47,"609 1st St, San Francisco, CA 94016"
72,252382,AAA Batteries (4-pack),1,2.99,10/12/19 10:28,"56 Cherry St, Los Angeles, CA 90001"
73,252383,Apple Airpods Headphones,2,150.0,10/01/19 09:10,"271 Hickory St, San Francisco, CA 94016"
74,252384,27in FHD Monitor,1,149.99,10/01/19 20:40,"481 South St, San Francisco, CA 94016"
75,252385,27in FHD Monitor,1,149.99,10/11/19 09:06,"73 Meadow St, Atlanta, GA 30301"
76,252386,Google Phone,2,600.0,10/07/19 20:24,"162 13th St, Boston, MA 02215"
77,252387,iPhone,1,700.0,10/04/19 22:45,"33 Highland St, Dallas, TX 75001"
78,252388,20in Monitor,1,109.99,10/31/19 10:53,"391 Lakeview St, Boston, MA 02215"
79,252389,Wired Headphones,2,11.99,10/11/19 18:28,"214 2nd St, Austin, TX 73301"
80,252390,AAA Batteries (4-pack),1,2.99,10/02/19 07:25,"442 Elm St, San Francisco, CA 94016"
81,252391,Bose SoundSport Headphones,1,99.99,10/21/19 00:09,"30 5th St, New York City, NY 10001"
82,252392,AA Batteries (4-pack),1,3.84,10/20/19 18:32,"886 Cherry St, Dallas, TX 75001"
83,252393,AA Batteries (4-pack),1,3.84,10/23/19 13:45,"558 Johnson St, San Francisco, CA 94016"
84,252393,AA Batteries (4-pack),1,3.84,10/23/19 13:45,"558 Johnson St, San Francisco, CA 94016"
85,252394,Flatscreen TV,1,300.0,10/08/19 11:37,"949 Willow St, New York City, NY 10001"
86,252395,AAA Batteries (4-pack),2,2.99,10/10/19 20:19,"272 6th St, Seattle, WA 98101"
87,252396,Lightning Charging Cable,1,14.95,10/06/19 20:48,"329 13th St, San Francisco, CA 94016"
88,252397,AA Batteries (4-pack),2,3.84,10/30/19 18:59,"465 14th St, San Francisco, CA 94016"
89,252398,27in FHD Monitor,1,149.99,10/06/19 13:22,"58 North St, San Francisco, CA 94016"
90,252399,AAA Batteries (4-pack),1,2.99,10/29/19 15:13,"616 10th St, Dallas, TX 75001"
91,252400,Wired Headphones,1,11.99,10/08/19 14:27,"347 Elm St, San Francisco, CA 94016"
92,252401,Bose SoundSport Headphones,1,99.99,10/03/19 18:24,"702 River St, Boston, MA 02215"
93,252402,AA Batteries (4-pack),2,3.84,10/20/19 11:59,"727 Forest St, San Francisco, CA 94016"
94,252403,AAA Batteries (4-pack),1,2.99,10/28/19 16:03,"632 Maple St, San Francisco, CA 94016"
95,252404,Apple Airpods Headphones,1,150.0,10/12/19 17:48,"111 Spruce St, New York City, NY 10001"
96,252405,20in Monitor,1,109.99,10/12/19 21:20,"516 Cedar St, Los Angeles, CA 90001"
97,252406,Apple Airpods Headphones,1,150.0,10/22/19 10:49,"182 Sunset St, San Francisco, CA 94016"
98,252407,AA Batteries (4-pack),1,3.84,10/05/19 17:24,"487 6th St, Dallas, TX 75001"
99,252408,27in FHD Monitor,1,149.99,10/31/19 17:12,"606 3rd St, Portland, OR 97035"
100,252409,AAA Batteries (4-pack),1,2.99,10/20/19 17:29,"180 3rd St, Boston, MA 02215"
101,252410,Apple Airpods Headphones,1,150.0,10/17/19 23:26,"715 Ridge St, Dallas, TX 75001"
102,252411,20in Monitor,1,109.99,10/25/19 18:53,"444 South St, Atlanta, GA 30301"
103,252412,AA Batteries (4-pack),2,3.84,10/29/19 13:00,"965 Sunset St, Dallas, TX 75001"
104,252413,iPhone,1,700.0,10/06/19 19:37,"104 River St, Dallas, TX 75001"
105,252414,AAA Batteries (4-pack),1,2.99,10/06/19 20:47,"550 Chestnut St, New York City, NY 10001"
106,252415,iPhone,1,700.0,10/03/19 11:24,"276 Hickory St, San Francisco, CA 94016"
107,252415,iPhone,1,700.0,10/03/19 11:24,"276 Hickory St, San Francisco, CA 94016"
108,252416,USB-C Charging Cable,1,11.95,10/23/19 19:41,"338 Johnson St, San Francisco, CA 94016"
109,252417,AA Batteries (4-pack),1,3.84,10/11/19 21:41,"486 Maple St, Los Angeles, CA 90001"
110,252418,USB-C Charging Cable,1,11.95,10/25/19 20:46,"757 Spruce St, Boston, MA 02215"
111,252419,27in FHD Monitor,1,149.99,10/16/19 18:42,"720 Chestnut St, Austin, TX 73301"
112,252419,27in FHD Monitor,1,149.99,10/16/19 18:42,"720 Chestnut St, Austin, TX 73301"
113,252420,AA Batteries (4-pack),2,3.84,10/26/19 18:58,"373 Meadow St, San Francisco, CA 94016"
114,252421,20in Monitor,1,109.99,10/24/19 20:42,"396 Cherry St, San Francisco, CA 94016"
115,252422,Google Phone,2,600.0,10/01/19 23:44,"753 Highland St, Boston, MA 02215"
116,252423,USB-C Charging Cable,1,11.95,10/25/19 17:47,"31 Pine St, Boston, MA 02215"
117,252424,Flatscreen TV,1,300.0,10/18/19 17:50,"84 Jackson St, New York City, NY 10001"
118,252425,Flatscreen TV,1,300.0,10/06/19 19:47,"846 River St, Los Angeles, CA 90001"
119,252426,Lightning Charging Cable,1,14.95,10/16/19 22:16,"529 Spruce St, Los Angeles, CA 90001"
120,252426,Lightning Charging Cable,1,14.95,10/16/19 22:16,"529 Spruce St, Los Angeles, CA 90001"
121,252427,Bose SoundSport Headphones,1,99.99,10/03/19 16:59,"426 14th St, Boston, MA 02215"
122,252428,Lightning Charging Cable,1,14.95,10/28/19 17:33,"426 Main St, San Francisco, CA 94016"
123,252429,Apple Airpods Headphones,1,150.0,10/09/19 08:40,"678 Lake St, Austin, TX 73301"
124,252430,AA Batteries (4-pack),1,3.84,10/10/19 13:30,"386 Lincoln St, New York City, NY 10001"
125,252431,27in FHD Monitor,1,149.99,10/19/19 11:40,"302 Hill St, Dallas, TX 75001"
126,252432,AA Batteries (4-pack),2,3.84,10/04/19 15:57,"402 Cherry St, San Francisco, CA 94016"
127,252433,27in FHD Monitor,1,149.99,10/25/19 15:57,"216 Hill St, Dallas, TX 75001"
128,252434,iPhone,1,700.0,10/21/19 15:08,"216 1st St, San Francisco, CA 94016"
129,252435,AAA Batteries (4-pack),1,2.99,10/31/19 23:36,"197 Oak St, San Francisco, CA 94016"
130,252436,Bose SoundSport Headphones,1,99.99,10/08/19 12:11,"191 Hickory St, Dallas, TX 75001"
131,252437,AAA Batteries (4-pack),1,2.99,10/23/19 10:09,"272 3rd St, Boston, MA 02215"
132,252438,Apple Airpods Headphones,1,150.0,10/09/19 07:47,"956 Walnut St, San Francisco, CA 94016"
133,252439,Lightning Charging Cable,1,14.95,10/31/19 00:33,"200 Maple St, San Francisco, CA 94016"
134,252440,27in FHD Monitor,1,149.99,10/30/19 12:18,"135 Maple St, San Francisco, CA 94016"
135,252441,AAA Batteries (4-pack),2,2.99,10/31/19 11:52,"388 Adams St, San Francisco, CA 94016"
136,252442,Lightning Charging Cable,1,14.95,10/14/19 18:42,"511 Forest St, San Francisco, CA 94016"
137,252443,USB-C Charging Cable,1,11.95,10/04/19 20:58,"150 Walnut St, Austin, TX 73301"
138,252444,AA Batteries (4-pack),1,3.84,10/27/19 16:44,"811 Church St, Boston, MA 02215"
139,252445,Flatscreen TV,1,300.0,10/20/19 17:06,"505 Lakeview St, San Francisco, CA 94016"
140,252446,AAA Batteries (4-pack),1,2.99,10/09/19 10:13,"15 Lincoln St, Atlanta, GA 30301"
141,252447,USB-C Charging Cable,1,11.95,10/17/19 01:26,"726 Jefferson St, Atlanta, GA 30301"
142,252448,Lightning Charging Cable,1,14.95,10/18/19 11:28,"316 Jackson St, Boston, MA 02215"
143,252449,USB-C Charging Cable,1,11.95,10/23/19 14:42,"576 Ridge St, San Francisco, CA 94016"
144,252450,Apple Airpods Headphones,1,150.0,10/22/19 20:07,"185 Lakeview St, San Francisco, CA 94016"
145,252450,Apple Airpods Headphones,1,150.0,10/22/19 20:07,"185 Lakeview St, San Francisco, CA 94016"
146,252451,AA Batteries (4-pack),1,3.84,10/11/19 21:07,"969 6th St, Los Angeles, CA 90001"
147,252452,Flatscreen TV,1,300.0,10/31/19 13:07,"36 4th St, Boston, MA 02215"
148,252453,27in 4K Gaming Monitor,1,389.99,10/14/19 20:58,"459 Ridge St, San Francisco, CA 94016"
149,252454,Wired Headphones,1,11.99,10/21/19 20:31,"779 14th St, Atlanta, GA 30301"
150,252455,Lightning Charging Cable,1,14.95,10/19/19 22:13,"930 Washington St, San Francisco, CA 94016"
151,252456,34in Ultrawide Monitor,1,379.99,10/02/19 10:13,"291 3rd St, San Francisco, CA 94016"
152,252457,USB-C Charging Cable,1,11.95,10/13/19 11:32,"82 Main St, San Francisco, CA 94016"
153,252458,AAA Batteries (4-pack),1,2.99,10/18/19 17:53,"591 Main St, Los Angeles, CA 90001"
154,252459,AAA Batteries (4-pack),1,2.99,10/05/19 00:51,"474 Hickory St, Atlanta, GA 30301"
155,252460,AA Batteries (4-pack),1,3.84,10/15/19 11:10,"389 Walnut St, Atlanta, GA 30301"
156,252461,AA Batteries (4-pack),2,3.84,10/07/19 20:57,"434 Dogwood St, San Francisco, CA 94016"
157,252462,Macbook Pro Laptop,1,1700.0,10/17/19 19:27,"748 8th St, New York City, NY 10001"
158,252463,27in 4K Gaming Monitor,1,389.99,10/27/19 17:14,"331 13th St, San Francisco, CA 94016"
159,252464,Apple Airpods Headphones,1,150.0,10/25/19 10:54,"225 Jefferson St, San Francisco, CA 94016"
160,252465,Wired Headphones,1,11.99,10/11/19 04:25,"189 Main St, New York City, NY 10001"
161,252466,Wired Headphones,1,11.99,10/17/19 12:11,"977 Cherry St, San Francisco, CA 94016"
162,252466,Wired Headphones,1,11.99,10/17/19 12:11,"977 Cherry St, San Francisco, CA 94016"
163,252467,ThinkPad Laptop,1,999.99,10/16/19 17:47,"178 Highland St, Portland, OR 97035"
164,252468,27in FHD Monitor,1,149.99,10/30/19 18:03,"566 Spruce St, Austin, TX 73301"
165,252469,Apple Airpods Headphones,1,150.0,10/14/19 23:16,"690 Washington St, Boston, MA 02215"
166,252470,iPhone,1,700.0,10/28/19 08:31,"560 Willow St, San Francisco, CA 94016"
167,252471,AA Batteries (4-pack),2,3.84,10/15/19 22:09,"880 13th St, San Francisco, CA 94016"
168,252472,AAA Batteries (4-pack),1,2.99,10/20/19 19:42,"783 Elm St, Seattle, WA 98101"
169,252473,Lightning Charging Cable,2,14.95,10/14/19 15:56,"220 7th St, Los Angeles, CA 90001"
170,252474,USB-C Charging Cable,1,11.95,10/30/19 05:53,"896 Adams St, Los Angeles, CA 90001"
171,252475,Google Phone,1,600.0,10/04/19 10:26,"636 West St, New York City, NY 10001"
172,252476,AAA Batteries (4-pack),2,2.99,10/17/19 22:14,"36 Church St, Boston, MA 02215"
173,252477,AA Batteries (4-pack),1,3.84,10/06/19 22:13,"424 Main St, San Francisco, CA 94016"
174,252478,Lightning Charging Cable,1,14.95,10/11/19 16:59,"657 Maple St, New York City, NY 10001"
175,252479,Wired Headphones,1,11.99,10/28/19 08:30,"49 Madison St, New York City, NY 10001"
176,252480,Wired Headphones,2,11.99,10/29/19 10:14,"296 Cherry St, San Francisco, CA 94016"
177,252481,Google Phone,1,600.0,10/05/19 13:44,"913 Elm St, San Francisco, CA 94016"
178,252481,Wired Headphones,1,11.99,10/05/19 13:44,"913 Elm St, San Francisco, CA 94016"
179,252482,Bose SoundSport Headphones,1,99.99,10/06/19 23:55,"26 Washington St, Austin, TX 73301"
180,252483,USB-C Charging Cable,1,11.95,10/21/19 10:02,"95 Church St, San Francisco, CA 94016"
181,252484,Bose SoundSport Headphones,1,99.99,10/25/19 09:48,"119 6th St, Portland, OR 97035"
182,252485,Google Phone,1,600.0,10/08/19 06:44,"341 Spruce St, Seattle, WA 98101"
183,252485,Wired Headphones,1,11.99,10/08/19 06:44,"341 Spruce St, Seattle, WA 98101"
184,252486,Apple Airpods Headphones,1,150.0,10/23/19 16:18,"860 Maple St, Dallas, TX 75001"
185,252487,AAA Batteries (4-pack),1,2.99,10/17/19 23:15,"703 Maple St, Dallas, TX 75001"
186,252488,AA Batteries (4-pack),1,3.84,10/19/19 05:01,"936 Hill St, Seattle, WA 98101"
187,252489,Lightning Charging Cable,1,14.95,10/27/19 19:27,"700 Chestnut St, Los Angeles, CA 90001"
188,252490,Lightning Charging Cable,1,14.95,10/23/19 01:19,"228 Dogwood St, Los Angeles, CA 90001"
189,252491,AAA Batteries (4-pack),2,2.99,10/06/19 21:07,"51 5th St, New York City, NY 10001"
190,252492,Flatscreen TV,1,300.0,10/29/19 12:41,"602 Chestnut St, San Francisco, CA 94016"
191,252493,Lightning Charging Cable,1,14.95,10/11/19 09:13,"625 Jackson St, Atlanta, GA 30301"
192,252494,Lightning Charging Cable,1,14.95,10/02/19 22:39,"373 Lake St, New York City, NY 10001"
193,252495,AAA Batteries (4-pack),1,2.99,10/19/19 13:29,"307 Oak St, Austin, TX 73301"
194,252496,Lightning Charging Cable,2,14.95,10/30/19 19:15,"718 Walnut St, San Francisco, CA 94016"
195,252497,AAA Batteries (4-pack),1,2.99,10/22/19 12:54,"705 13th St, Seattle, WA 98101"
196,252498,Apple Airpods Headphones,1,150.0,10/05/19 15:10,"918 Church St, Seattle, WA 98101"
197,252498,Apple Airpods Headphones,1,150.0,10/05/19 15:10,"918 Church St, Seattle, WA 98101"
198,252499,Lightning Charging Cable,1,14.95,10/17/19 18:00,"396 2nd St, Dallas, TX 75001"
199,252500,Wired Headphones,1,11.99,10/08/19 11:26,"614 West St, Seattle, WA 98101"
200,252500,Wired Headphones,1,11.99,10/08/19 11:26,"614 West St, Seattle, WA 98101"
201,252501,27in FHD Monitor,1,149.99,10/16/19 20:23,"955 12th St, San Francisco, CA 94016"
202,252502,AA Batteries (4-pack),1,3.84,10/22/19 09:45,"279 Adams St, Boston, MA 02215"
203,252503,AA Batteries (4-pack),1,3.84,10/31/19 13:41,"238 Pine St, Los Angeles, CA 90001"
204,252504,USB-C Charging Cable,1,11.95,10/17/19 16:34,"384 Willow St, San Francisco, CA 94016"
205,252505,AAA Batteries (4-pack),1,2.99,10/11/19 00:29,"480 6th St, Los Angeles, CA 90001"
206,252506,USB-C Charging Cable,2,11.95,10/13/19 01:38,"321 6th St, Boston, MA 02215"
207,252507,Apple Airpods Headphones,1,150.0,10/04/19 09:44,"890 Madison St, New York City, NY 10001"
208,252508,Lightning Charging Cable,1,14.95,10/03/19 15:27,"2 Spruce St, New York City, NY 10001"
209,252509,Bose SoundSport Headphones,1,99.99,10/06/19 12:43,"368 Washington St, Dallas, TX 75001"
210,252510,Bose SoundSport Headphones,1,99.99,10/15/19 11:15,"403 Jackson St, Los Angeles, CA 90001"
211,252511,USB-C Charging Cable,1,11.95,10/01/19 18:33,"374 7th St, Boston, MA 02215"
212,252512,34in Ultrawide Monitor,1,379.99,10/02/19 08:57,"775 Dogwood St, Portland, OR 97035"
213,252513,34in Ultrawide Monitor,1,379.99,11/01/19 00:38,"620 13th St, San Francisco, CA 94016"
214,252514,Lightning Charging Cable,1,14.95,10/17/19 11:12,"582 Jackson St, Seattle, WA 98101"
215,252515,Wired Headphones,3,11.99,10/21/19 21:52,"679 14th St, San Francisco, CA 94016"
216,252516,Apple Airpods Headphones,1,150.0,10/29/19 12:15,"347 Johnson St, Los Angeles, CA 90001"
217,252517,Lightning Charging Cable,1,14.95,10/02/19 20:29,"17 1st St, San Francisco, CA 94016"
218,252518,USB-C Charging Cable,1,11.95,10/23/19 18:26,"509 7th St, Atlanta, GA 30301"
219,252519,AA Batteries (4-pack),1,3.84,10/17/19 17:05,"605 Main St, Portland, ME 04101"
220,252520,AAA Batteries (4-pack),1,2.99,10/25/19 00:26,"425 Jefferson St, Atlanta, GA 30301"
221,252521,Bose SoundSport Headphones,1,99.99,10/16/19 19:21,"569 Spruce St, Austin, TX 73301"
222,252522,Flatscreen TV,1,300.0,10/28/19 12:10,"385 North St, San Francisco, CA 94016"
223,252523,Apple Airpods Headphones,1,150.0,10/29/19 09:16,"617 5th St, New York City, NY 10001"
224,252524,Bose SoundSport Headphones,1,99.99,10/28/19 00:02,"83 5th St, San Francisco, CA 94016"
225,252525,AAA Batteries (4-pack),1,2.99,10/12/19 20:32,"892 1st St, Los Angeles, CA 90001"
226,252526,27in 4K Gaming Monitor,1,389.99,10/17/19 23:53,"170 South St, Los Angeles, CA 90001"
227,252527,Lightning Charging Cable,1,14.95,10/10/19 09:23,"476 Johnson St, New York City, NY 10001"
228,252528,34in Ultrawide Monitor,1,379.99,10/19/19 11:26,"347 Adams St, Seattle, WA 98101"
229,252529,Wired Headphones,1,11.99,10/14/19 16:46,"314 Willow St, Los Angeles, CA 90001"
230,252530,Apple Airpods Headphones,1,150.0,10/23/19 15:59,"636 Willow St, Boston, MA 02215"
231,252531,Apple Airpods Headphones,1,150.0,10/24/19 18:00,"568 Pine St, Los Angeles, CA 90001"
232,252532,Wired Headphones,1,11.99,10/08/19 10:19,"484 Cedar St, Portland, OR 97035"
233,252533,Wired Headphones,1,11.99,10/21/19 20:59,"815 13th St, Los Angeles, CA 90001"
234,252534,Google Phone,1,600.0,10/17/19 21:23,"102 Chestnut St, San Francisco, CA 94016"
235,252535,Bose SoundSport Headphones,1,99.99,10/01/19 15:53,"374 Cedar St, Dallas, TX 75001"
236,252536,USB-C Charging Cable,1,11.95,10/05/19 21:02,"867 Main St, Dallas, TX 75001"
237,252537,Flatscreen TV,1,300.0,10/16/19 15:57,"245 Johnson St, San Francisco, CA 94016"
238,252538,Wired Headphones,1,11.99,10/07/19 15:36,"351 Maple St, Dallas, TX 75001"
239,252539,Wired Headphones,1,11.99,10/25/19 06:46,"731 Highland St, New York City, NY 10001"
240,252540,iPhone,1,700.0,10/23/19 18:56,"324 Elm St, Boston, MA 02215"
241,252541,AA Batteries (4-pack),1,3.84,10/25/19 21:43,"663 West St, Atlanta, GA 30301"
242,252542,Bose SoundSport Headphones,1,99.99,10/26/19 18:04,"426 Lakeview St, Austin, TX 73301"
243,252543,Bose SoundSport Headphones,1,99.99,10/18/19 16:24,"435 Hill St, Atlanta, GA 30301"
244,252544,USB-C Charging Cable,1,11.95,10/09/19 17:20,"458 7th St, Seattle, WA 98101"
245,252545,Lightning Charging Cable,1,14.95,10/20/19 19:27,"532 12th St, Los Angeles, CA 90001"
246,252546,AAA Batteries (4-pack),3,2.99,10/13/19 16:24,"371 South St, Los Angeles, CA 90001"
247,252547,USB-C Charging Cable,1,11.95,10/09/19 17:30,"760 7th St, Los Angeles, CA 90001"
248,252548,Wired Headphones,1,11.99,10/28/19 15:58,"40 Adams St, Austin, TX 73301"
249,252549,27in 4K Gaming Monitor,1,389.99,10/04/19 20:07,"792 South St, Boston, MA 02215"
250,252550,USB-C Charging Cable,1,11.95,10/28/19 21:48,"454 Hill St, Seattle, WA 98101"
251,252551,AA Batteries (4-pack),1,3.84,10/05/19 07:33,"895 Oak St, Los Angeles, CA 90001"
252,252552,Bose SoundSport Headphones,1,99.99,10/29/19 08:47,"513 Hill St, Boston, MA 02215"
253,252553,Wired Headphones,1,11.99,10/31/19 21:10,"825 Ridge St, Dallas, TX 75001"
254,252554,27in 4K Gaming Monitor,1,389.99,10/21/19 12:47,"64 Sunset St, Boston, MA 02215"
255,252555,27in 4K Gaming Monitor,1,389.99,10/16/19 01:19,"457 Meadow St, Portland, ME 04101"
256,252556,AA Batteries (4-pack),2,3.84,10/08/19 16:37,"793 2nd St, San Francisco, CA 94016"
257,252557,USB-C Charging Cable,1,11.95,10/04/19 12:57,"199 Lakeview St, Atlanta, GA 30301"
258,252558,AAA Batteries (4-pack),1,2.99,10/29/19 21:30,"203 Lake St, Seattle, WA 98101"
259,252559,Vareebadd Phone,1,400.0,10/08/19 22:53,"962 River St, Boston, MA 02215"
260,252559,USB-C Charging Cable,1,11.95,10/08/19 22:53,"962 River St, Boston, MA 02215"
261,252560,USB-C Charging Cable,1,11.95,10/09/19 14:32,"379 Highland St, Los Angeles, CA 90001"
262,252561,34in Ultrawide Monitor,1,379.99,10/18/19 13:15,"557 Cherry St, Dallas, TX 75001"
263,252562,Apple Airpods Headphones,1,150.0,10/17/19 05:59,"913 Walnut St, Dallas, TX 75001"
264,252563,iPhone,1,700.0,10/06/19 10:57,"199 11th St, Los Angeles, CA 90001"
265,252564,Bose SoundSport Headphones,1,99.99,10/20/19 18:27,"75 Forest St, New York City, NY 10001"
