,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
56,184921,Lightning Charging Cable,1,14.95,04/23/19 11:05,"796 Ridge St, Austin, TX 73301"
57,184922,AA Batteries (4-pack),1,3.84,04/24/19 20:17,"911 Highland St, San Francisco, CA 94016"
58,184923,USB-C Charging Cable,1,11.95,04/13/19 16:44,"971 Hickory St, Atlanta, GA 30301"
59,184924,27in FHD Monitor,1,149.99,04/17/19 09:26,"109 6th St, San Francisco, CA 94016"
60,184925,27in 4K Gaming Monitor,1,389.99,04/07/19 11:32,"579 South St, Los Angeles, CA 90001"
61,184926,Lightning Charging Cable,1,14.95,04/09/19 13:01,"223 Center St, New York City, NY 10001"
62,184927,Wired Headphones,1,11.99,04/15/19 12:55,"294 Forest St, New York City, NY 10001"
63,184928,AAA Batteries (4-pack),1,2.99,04/17/19 10:15,"494 Jackson St, Los Angeles, CA 90001"
64,184929,ThinkPad Laptop,1,999.99,04/29/19 02:08,"141 Lincoln St, Portland, OR 97035"
65,184930,USB-C Charging Cable,1,11.95,04/01/19 23:03,"288 Oak St, Boston, MA 02215"
66,184931,AA Batteries (4-pack),1,3.84,04/01/19 19:54,"837 Highland St, Dallas, TX 75001"
67,184932,AAA Batteries (4-pack),3,2.99,04/06/19 08:32,"126 Sunset St, Portland, OR 97035"
68,184933,LG Washing Machine,1,600.0,04/26/19 06:47,"395 4th St, Boston, MA 02215"
69,184934,Apple Airpods Headphones,1,150.0,04/27/19 14:09,"875 Elm St, San Francisco, CA 94016"
70,184935,Apple Airpods Headphones,1,150.0,04/27/19 11:38,"329 Lincoln St, Portland, OR 97035"
71,184936,27in 4K Gaming Monitor,1,389.99,04/29/19 21:43,"144 Hill St, Los Angeles, CA 90001"
72,184937,Lightning Charging Cable,3,14.95,04/09/19 14:37,"100 Dogwood St, Boston, MA 02215"
73,184938,Google Phone,1,600.0,04/13/19 15:49,"142 11th St, Boston, MA 02215"
74,184939,iPhone,1,700.0,04/07/19 21:49,"415 Adams St, Atlanta, GA 30301"
75,184940,34in Ultrawide Monitor,1,379.99,04/17/19 09:57,"168 Hill St, Los Angeles, CA 90001"
76,184941,Flatscreen TV,1,300.0,04/28/19 06:07,"980 Maple St, New York City, NY 10001"
77,184942,AA Batteries (4-pack),2,3.84,04/26/19 12:08,"60 South St, Seattle, WA 98101"
78,184943,Lightning Charging Cable,1,14.95,04/21/19 15:29,"946 11th St, Seattle, WA 98101"
79,184944,Wired Headphones,1,11.99,04/20/19 11:14,"519 Lakeview St, San Francisco, CA 94016"
80,184945,AA Batteries (4-pack),1,3.84,04/03/19 06:58,"520 Lakeview St, Boston, MA 02215"
81,184946,Bose SoundSport Headphones,1,99.99,04/18/19 12:48,"781 Elm St, Dallas, TX 75001"
82,184947,USB-C Charging Cable,1,11.95,04/20/19 09:49,"233 Willow St, San Francisco, CA 94016"
83,184948,iPhone,1,700.0,04/27/19 10:39,"860 Johnson St, San Francisco, CA 94016"
84,184949,Lightning Charging Cable,1,14.95,04/29/19 21:32,"191 Hickory St, Atlanta, GA 30301"
85,184950,Bose SoundSport Headphones,1,99.99,04/05/19 18:04,"935 10th St, San Francisco, CA 94016"
86,184951,20in Monitor,1,109.99,04/24/19 11:37,"668 4th St, San Francisco, CA 94016"
87,184952,Bose SoundSport Headphones,1,99.99,04/12/19 14:05,"3 Center St, San Francisco, CA 94016"
88,184953,Google Phone,1,600.0,04/26/19 11:57,"440 Meadow St, New York City, NY 10001"
89,184954,Lightning Charging Cable,1,14.95,04/13/19 12:47,"335 Chestnut St, San Francisco, CA 94016"
90,184955,27in 4K Gaming Monitor,1,389.99,04/07/19 08:10,"740 Maple St, Los Angeles, CA 90001"
91,184956,Apple Airpods Headphones,1,150.0,04/28/19 09:40,"667 8th St, Dallas, TX 75001"
92,184957,Lightning Charging Cable,1,14.95,04/01/19 13:41,"550 8th St, Austin, TX 73301"
93,184958,Bose SoundSport Headphones,1,99.99,04/05/19 17:48,"396 Adams St, Boston, MA 02215"
94,184959,Wired Headphones,1,11.99,04/08/19 10:04,"809 Center St, Seattle, WA 98101"
95,184960,27in FHD Monitor,1,149.99,04/01/19 15:21,"935 5th St, Los Angeles, CA 90001"
96,184961,AAA Batteries (4-pack),1,2.99,04/29/19 10:47,"166 Hickory St, Portland, OR 97035"
97,184962,34in Ultrawide Monitor,1,379.99,04/17/19 10:42,"895 Lake St, Atlanta, GA 30301"
98,184963,Google Phone,1,600.0,04/29/19 23:24,"576 5th St, Boston, MA 02215"
99,184964,AAA Batteries (4-pack),1,2.99,04/12/19 06:34,"104 12th St, San Francisco, CA 94016"
100,184965,AAA Batteries (4-pack),1,2.99,04/02/19 17:59,"107 Madison St, San Francisco, CA 94016"
101,184966,Wired Headphones,1,11.99,04/05/19 16:12,"967 Main St, Los Angeles, CA 90001"
102,184967,Bose SoundSport Headphones,1,99.99,04/25/19 19:31,"18 Main St, San Francisco, CA 94016"
103,184968,AAA Batteries (4-pack),2,2.99,04/22/19 09:05,"450 11th St, San Francisco, CA 94016"
104,184969,AAA Batteries (4-pack),1,2.99,04/09/19 16:04,"600 Cherry St, San Francisco, CA 94016"
105,184970,Bose SoundSport Headphones,1,99.99,04/21/19 10:56,"540 Chestnut St, Los Angeles, CA 90001"
106,184971,AA Batteries (4-pack),1,3.84,04/03/19 14:14,"374 Adams St, San Francisco, CA 94016"
107,184972,Wired Headphones,1,11.99,04/21/19 19:33,"681 12th St, Portland, OR 97035"
108,184973,USB-C Charging Cable,1,11.95,04/21/19 15:50,"43 9th St, New York City, NY 10001"
109,184974,iPhone,1,700.0,04/21/19 18:54,"685 5th St, San Francisco, CA 94016"
110,184975,AAA Batteries (4-pack),2,2.99,04/15/19 11:00,"1 Elm St, San Francisco, CA 94016"
111,184976,34in Ultrawide Monitor,1,379.99,04/24/19 20:14,"968 Cherry St, Los Angeles, CA 90001"
112,184977,Lightning Charging Cable,1,14.95,04/07/19 10:31,"209 Church St, San Francisco, CA 94016"
113,184978,AA Batteries (4-pack),3,3.84,04/11/19 21:51,"958 Lake St, Dallas, TX 75001"
114,184979,Google Phone,1,600.0,04/25/19 18:49,"182 1st St, Dallas, TX 75001"
115,184980,iPhone,1,700.0,04/12/19 21:53,"301 Johnson St, San Francisco, CA 94016"
116,184980,iPhone,1,700.0,04/12/19 21:53,"301 Johnson St, San Francisco, CA 94016"
117,184981,Apple Airpods Headphones,1,150.0,04/20/19 20:11,"876 Elm St, San Francisco, CA 94016"
118,184982,27in FHD Monitor,1,149.99,04/02/19 11:20,"353 2nd St, San Francisco, CA 94016"
119,184983,Apple Airpods Headphones,1,150.0,04/12/19 11:59,"617 10th St, Boston, MA 02215"
120,184984,iPhone,1,700.0,04/01/19 16:23,"915 Johnson St, Portland, OR 97035"
121,184985,27in 4K Gaming Monitor,1,389.99,04/02/19 22:48,"155 Forest St, Seattle, WA 98101"
122,184986,AAA Batteries (4-pack),1,2.99,04/29/19 22:44,"13 Meadow St, Boston, MA 02215"
123,184987,Wired Headphones,1,11.99,04/25/19 11:57,"864 Pine St, Los Angeles, CA 90001"
124,184988,Google Phone,1,600.0,04/26/19 15:14,"652 Hickory St, Los Angeles, CA 90001"
125,184989,Lightning Charging Cable,1,14.95,04/21/19 15:45,"596 Pine St, San Francisco, CA 94016"
126,184990,USB-C Charging Cable,2,11.95,04/06/19 19:16,"732 Lakeview St, Seattle, WA 98101"
127,184991,20in Monitor,1,109.99,04/16/19 00:21,"26 Maple St, Austin, TX 73301"
128,184992,AAA Batteries (4-pack),1,2.99,04/30/19 01:44,"682 Spruce St, New York City, NY 10001"
129,184993,AA Batteries (4-pack),1,3.84,04/03/19 15:39,"779 13th St, Los Angeles, CA 90001"
130,184994,Lightning Charging Cable,1,14.95,04/03/19 18:42,"117 Adams St, Los Angeles, CA 90001"
131,184995,AA Batteries (4-pack),1,3.84,04/30/19 19:06,"399 Dogwood St, Austin, TX 73301"
132,184996,AAA Batteries (4-pack),2,2.99,04/14/19 19:36,"472 9th St, Boston, MA 02215"
133,184997,AAA Batteries (4-pack),1,2.99,04/06/19 22:18,"153 6th St, Portland, OR 97035"
134,184998,Wired Headphones,1,11.99,04/06/19 14:31,"916 Lake St, Portland, OR 97035"
135,184999,AA Batteries (4-pack),1,3.84,04/18/19 08:33,"257 West St, Los Angeles, CA 90001"
136,185000,USB-C Charging Cable,1,11.95,04/09/19 21:26,"623 Meadow St, New York City, NY 10001"
137,185001,AAA Batteries (4-pack),1,2.99,04/02/19 12:31,"397 South St, San Francisco, CA 94016"
138,185002,AA Batteries (4-pack),2,3.84,04/04/19 17:54,"688 9th St, Dallas, TX 75001"
139,185003,AA Batteries (4-pack),2,3.84,04/17/19 17:58,"292 Elm St, New York City, NY 10001"
140,185004,Wired Headphones,1,11.99,04/10/19 12:29,"678 North St, Portland, OR 97035"
141,185005,LG Dryer,1,600.0,04/16/19 17:55,"903 Wilson St, Dallas, TX 75001"
142,185006,Macbook Pro Laptop,1,1700.0,04/19/19 20:10,"658 Sunset St, Los Angeles, CA 90001"
143,185007,Vareebadd Phone,1,400.0,04/07/19 08:45,"94 Lakeview St, Boston, MA 02215"
144,185008,Google Phone,1,600.0,04/24/19 20:17,"940 Hickory St, San Francisco, CA 94016"
145,185009,AA Batteries (4-pack),1,3.84,04/07/19 20:10,"373 Chestnut St, Los Angeles, CA 90001"
146,185010,Lightning Charging Cable,1,14.95,04/30/19 02:13,"806 Main St, Los Angeles, CA 90001"
147,185011,Lightning Charging Cable,1,14.95,04/25/19 22:47,"688 West St, Portland, OR 97035"
148,185012,ThinkPad Laptop,1,999.99,04/14/19 09:20,"311 Spruce St, Boston, MA 02215"
149,185013,27in FHD Monitor,1,149.99,04/21/19 21:55,"800 4th St, Dallas, TX 75001"
150,185014,34in Ultrawide Monitor,1,379.99,04/22/19 10:28,"349 2nd St, New York City, NY 10001"
151,185015,AA Batteries (4-pack),2,3.84,04/11/19 03:55,"929 Jefferson St, Boston, MA 02215"
152,185016,AAA Batteries (4-pack),1,2.99,04/27/19 21:02,"680 1st St, Los Angeles, CA 90001"
153,185017,iPhone,1,700.0,04/12/19 13:45,"713 5th St, Atlanta, GA 30301"
154,185018,Wired Headphones,2,11.99,04/11/19 15:00,"595 Willow St, San Francisco, CA 94016"
155,185019,34in Ultrawide Monitor,1,379.99,04/15/19 08:56,"70 Cedar St, Portland, ME 04101"
156,185020,Lightning Charging Cable,1,14.95,04/10/19 17:22,"948 Oak St, Atlanta, GA 30301"
157,185021,Apple Airpods Headphones,1,150.0,04/26/19 10:32,"838 Hill St, Los Angeles, CA 90001"
158,185022,Bose SoundSport Headphones,1,99.99,04/16/19 09:42,"93 North St, San Francisco, CA 94016"
159,185023,USB-C Charging Cable,1,11.95,04/15/19 12:01,"840 Highland St, Los Angeles, CA 90001"
160,185024,Macbook Pro Laptop,1,1700.0,04/22/19 18:24,"940 Washington St, Los Angeles, CA 90001"
161,185025,Wired Headphones,1,11.99,04/11/19 11:43,"91 1st St, Portland, OR 97035"
162,185026,LG Dryer,1,600.0,04/17/19 17:51,"100 Ridge St, San Francisco, CA 94016"
163,185027,27in 4K Gaming Monitor,2,389.99,04/11/19 13:15,"567 Lakeview St, San Francisco, CA 94016"
164,185028,Wired Headphones,1,11.99,04/15/19 20:48,"522 9th St, Atlanta, GA 30301"
165,185029,USB-C Charging Cable,1,11.95,04/02/19 16:16,"638 Adams St, San Francisco, CA 94016"
166,185030,Apple Airpods Headphones,1,150.0,04/05/19 13:46,"558 Cherry St, New York City, NY 10001"
167,185031,LG Dryer,1,600.0,04/21/19 08:28,"1 Jackson St, Portland, OR 97035"
168,185032,Lightning Charging Cable,1,14.95,04/23/19 16:29,"518 Maple St, Seattle, WA 98101"
169,185033,AA Batteries (4-pack),3,3.84,04/14/19 15:17,"527 11th St, San Francisco, CA 94016"
170,185034,Macbook Pro Laptop,1,1700.0,04/18/19 09:48,"115 Meadow St, New York City, NY 10001"
171,185035,27in 4K Gaming Monitor,1,389.99,04/12/19 10:00,"860 4th St, San Francisco, CA 94016"
172,185036,Wired Headphones,1,11.99,04/14/19 09:00,"41 Forest St, San Francisco, CA 94016"
173,185037,27in FHD Monitor,1,149.99,04/10/19 20:42,"727 Meadow St, San Francisco, CA 94016"
174,185038,34in Ultrawide Monitor,1,379.99,04/30/19 11:34,"337 Elm St, Los Angeles, CA 90001"
175,185039,USB-C Charging Cable,1,11.95,04/10/19 19:53,"460 Johnson St, Seattle, WA 98101"
176,185040,AA Batteries (4-pack),1,3.84,04/02/19 12:01,"164 9th St, San Francisco, CA 94016"
177,185041,AA Batteries (4-pack),1,3.84,04/08/19 12:37,"363 8th St, New York City, NY 10001"
178,185042,Bose SoundSport Headphones,1,99.99,04/07/19 01:30,"314 14th St, Los Angeles, CA 90001"
179,185043,AA Batteries (4-pack),1,3.84,04/04/19 17:01,"806 Highland St, San Francisco, CA 94016"
180,185044,AA Batteries (4-pack),1,3.84,04/12/19 16:49,"634 Center St, Atlanta, GA 30301"
181,185045,27in FHD Monitor,1,149.99,04/08/19 13:18,"480 Main St, Atlanta, GA 30301"
182,185046,ThinkPad Laptop,1,999.99,04/04/19 19:52,"209 Jefferson St, Seattle, WA 98101"
183,185047,Bose SoundSport Headphones,1,99.99,04/22/19 15:58,"433 Pine St, Boston, MA 02215"
184,185048,AA Batteries (4-pack),2,3.84,04/21/19 16:23,"282 6th St, Boston, MA 02215"
185,185049,USB-C Charging Cable,1,11.95,04/16/19 15:10,"536 7th St, Los Angeles, CA 90001"
186,185050,AA Batteries (4-pack),3,3.84,04/26/19 12:00,"954 Lakeview St, Los Angeles, CA 90001"
187,185051,27in FHD Monitor,1,149.99,04/21/19 20:18,"797 North St, San Francisco, CA 94016"
188,185052,20in Monitor,1,109.99,04/30/19 19:20,"181 9th St, Dallas, TX 75001"
189,185053,USB-C Charging Cable,1,11.95,04/04/19 17:58,"997 4th St, New York City, NY 10001"
190,185054,Macbook Pro Laptop,1,1700.0,04/03/19 13:34,"546 Forest St, Los Angeles, CA 90001"
191,185055,Apple Airpods Headphones,1,150.0,04/06/19 11:23,"417 Maple St, Portland, OR 97035"
192,185056,Bose SoundSport Headphones,1,99.99,04/20/19 01:25,"231 13th St, San Francisco, CA 94016"
193,185057,27in FHD Monitor,1,149.99,04/15/19 18:31,"932 4th St, Dallas, TX 75001"
194,185058,USB-C Charging Cable,2,11.95,04/22/19 21:13,"272 2nd St, Los Angeles, CA 90001"
195,185059,Flatscreen TV,1,300.0,04/04/19 11:44,"154 Spruce St, New York City, NY 10001"
196,185060,Lightning Charging Cable,1,14.95,04/04/19 23:28,"182 11th St, San Francisco, CA 94016"
197,185061,Lightning Charging Cable,1,14.95,04/14/19 15:05,"600 1st St, Seattle, WA 98101"
198,185062,Lightning Charging Cable,1,14.95,04/21/19 11:05,"383 6th St, Seattle, WA 98101"
199,185063,Apple Airpods Headphones,1,150.0,04/16/19 13:48,"989 3rd St, New York City, NY 10001"
200,185064,27in FHD Monitor,1,149.99,04/19/19 12:24,"218 Adams St, Dallas, TX 75001"
201,185065,Lightning Charging Cable,1,14.95,04/18/19 19:56,"18 Jefferson St, Seattle, WA 98101"
202,185066,Lightning Charging Cable,1,14.95,04/15/19 14:16,"101 Jackson St, Atlanta, GA 30301"
203,185067,USB-C Charging Cable,1,11.95,04/03/19 13:15,"897 Ridge St, New York City, NY 10001"
204,185068,iPhone,1,700.0,04/11/19 19:59,"623 6th St, Los Angeles, CA 90001"
205,185069,AAA Batteries (4-pack),1,2.99,04/20/19 20:51,"636 Hill St, San Francisco, CA 94016"
206,185070,Bose SoundSport Headphones,1,99.99,04/07/19 18:07,"477 Meadow St, New York City, NY 10001"
207,185071,Wired Headphones,1,11.99,04/20/19 18:03,"875 6th St, Los Angeles, CA 90001"
208,185072,AAA Batteries (4-pack),1,2.99,04/21/19 11:52,"966 Walnut St, New York City, NY 10001"
209,185073,USB-C Charging Cable,1,11.95,04/09/19 09:07,"162 Church St, Los Angeles, CA 90001"
210,185074,Google Phone,1,600.0,04/28/19 21:01,"659 Spruce St, Atlanta, GA 30301"
211,185075,AA Batteries (4-pack),3,3.84,04/23/19 14:29,"523 Forest St, Dallas, TX 75001"
212,185076,AAA Batteries (4-pack),1,2.99,04/14/19 22:11,"809 Meadow St, San Francisco, CA 94016"
213,185077,Lightning Charging Cable,1,14.95,04/12/19 14:39,"670 Adams St, New York City, NY 10001"
214,185078,34in Ultrawide Monitor,1,379.99,04/04/19 22:49,"752 Wilson St, Los Angeles, CA 90001"
215,185079,Lightning Charging Cable,1,14.95,04/02/19 10:00,"697 Maple St, Seattle, WA 98101"
216,185080,Wired Headphones,1,11.99,04/06/19 15:29,"108 Chestnut St, Dallas, TX 75001"
217,185081,Bose SoundSport Headphones,1,99.99,04/29/19 15:57,"876 8th St, Los Angeles, CA 90001"
218,185082,Wired Headphones,1,11.99,04/22/19 20:07,"115 Cherry St, Austin, TX 73301"
219,185083,20in Monitor,1,109.99,04/19/19 13:40,"978 Johnson St, Atlanta, GA 30301"
220,185084,Lightning Charging Cable,1,14.95,04/30/19 13:29,"482 2nd St, Atlanta, GA 30301"
221,185084,Lightning Charging Cable,1,14.95,04/30/19 13:29,"482 2nd St, Atlanta, GA 30301"
222,185085,Apple Airpods Headphones,1,150.0,04/22/19 18:29,"960 Main St, Los Angeles, CA 90001"
223,185086,Bose SoundSport Headphones,1,99.99,04/23/19 11:32,"406 Johnson St, San Francisco, CA 94016"
224,185087,27in FHD Monitor,1,149.99,04/01/19 20:59,"295 2nd St, Seattle, WA 98101"
225,185088,Lightning Charging Cable,1,14.95,04/02/19 15:58,"610 Meadow St, Dallas, TX 75001"
226,185089,27in FHD Monitor,1,149.99,04/06/19 13:07,"203 Hill St, New York City, NY 10001"
227,185090,AAA Batteries (4-pack),1,2.99,04/16/19 17:46,"802 Hickory St, Los Angeles, CA 90001"
228,185091,Wired Headphones,1,11.99,04/13/19 00:16,"309 Ridge St, New York City, NY 10001"
229,185092,Wired Headphones,1,11.99,04/07/19 16:06,"790 7th St, Portland, OR 97035"
230,185093,USB-C Charging Cable,1,11.95,04/24/19 09:32,"686 Dogwood St, Atlanta, GA 30301"
231,185094,USB-C Charging Cable,1,11.95,04/29/19 13:56,"303 Meadow St, Boston, MA 02215"
232,185095,Bose SoundSport Headphones,1,99.99,04/09/19 02:53,"904 South St, San Francisco, CA 94016"
233,185096,Google Phone,1,600.0,04/12/19 22:30,"794 Wilson St, San Francisco, CA 94016"
234,185097,Apple Airpods Headphones,1,150.0,04/19/19 17:19,"868 Cherry St, Austin, TX 73301"
235,185098,AA Batteries (4-pack),1,3.84,04/13/19 09:30,"546 Highland St, Portland, OR 97035"
236,185099,27in FHD Monitor,1,149.99,04/08/19 16:31,"188 Forest St, San Francisco, CA 94016"
237,185100,Wired Headphones,1,11.99,04/08/19 13:00,"184 Highland St, Los Angeles, CA 90001"
238,185101,AA Batteries (4-pack),2,3.84,04/06/19 22:52,"518 13th St, New York City, NY 10001"
239,185102,AA Batteries (4-pack),1,3.84,04/20/19 20:24,"650 Lakeview St, New York City, NY 10001"
240,185103,Apple Airpods Headphones,1,150.0,04/01/19 14:24,"154 Elm St, New York City, NY 10001"
241,185104,Lightning Charging Cable,1,14.95,04/15/19 18:13,"137 Adams St, San Francisco, CA 94016"
242,185105,Lightning Charging Cable,2,14.95,04/19/19 17:52,"358 Oak St, Seattle, WA 98101"
243,185106,USB-C Charging Cable,1,11.95,04/26/19 08:28,"870 Maple St, Austin, TX 73301"
244,185107,Google Phone,1,600.0,04/03/19 22:25,"906 Lake St, Boston, MA 02215"
245,185108,Bose SoundSport Headphones,1,99.99,04/21/19 12:05,"882 Jackson St, Boston, MA 02215"
246,185109,iPhone,1,700.0,04/30/19 14:13,"900 Chestnut St, San Francisco, CA 94016"
247,185110,27in FHD Monitor,1,149.99,04/24/19 11:21,"423 3rd St, San Francisco, CA 94016"
248,185111,Wired Headphones,1,11.99,04/11/19 05:06,"179 Lake St, Boston, MA 02215"
249,185112,Flatscreen TV,1,300.0,04/30/19 22:37,"25 Washington St, Atlanta, GA 30301"
250,185113,Lightning Charging Cable,1,14.95,04/12/19 12:48,"318 1st St, Atlanta, GA 30301"
251,185114,iPhone,1,700.0,04/02/19 21:53,"15 10th St, San Francisco, CA 94016"
252,185115,AA Batteries (4-pack),1,3.84,04/07/19 10:45,"130 Lake St, New York City, NY 10001"
253,185116,Wired Headphones,1,11.99,04/30/19 23:56,"333 8th St, San Francisco, CA 94016"
254,185117,Vareebadd Phone,1,400.0,04/29/19 16:14,"536 Center St, Boston, MA 02215"
255,185117,USB-C Charging Cable,2,11.95,04/29/19 16:14,"536 Center St, Boston, MA 02215"
256,185118,Lightning Charging Cable,1,14.95,04/01/19 15:12,"848 8th St, New York City, NY 10001"
257,185119,Lightning Charging Cable,1,14.95,04/05/19 13:04,"83 Chestnut St, San Francisco, CA 94016"
258,185120,USB-C Charging Cable,1,11.95,04/28/19 23:18,"122 9th St, Los Angeles, CA 90001"
259,185121,27in 4K Gaming Monitor,1,389.99,04/30/19 19:53,"178 Cedar St, Los Angeles, CA 90001"
260,185122,AA Batteries (4-pack),3,3.84,04/13/19 20:33,"831 Chestnut St, Seattle, WA 98101"
261,185123,Apple Airpods Headphones,1,150.0,04/05/19 20:51,"533 Ridge St, Los Angeles, CA 90001"
262,185124,AAA Batteries (4-pack),3,2.99,04/17/19 09:54,"187 Pine St, New York City, NY 10001"
263,185125,Wired Headphones,1,11.99,04/30/19 16:05,"389 13th St, Boston, MA 02215"
264,185126,Apple Airpods Headphones,1,150.0,04/27/19 19:55,"812 8th St, Dallas, TX 75001"
265,185127,AAA Batteries (4-pack),2,2.99,04/30/19 12:52,"596 North St, Atlanta, GA 30301"
266,185128,AAA Batteries (4-pack),1,2.99,04/18/19 16:23,"623 Madison St, Austin, TX 73301"
