,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
19,224100,Apple Airpods Headphones,1,150.0,07/18/19 12:49,"637 10th St, Austin, TX 73301"
20,224101,Apple Airpods Headphones,1,150.0,07/08/19 23:32,"885 Madison St, Los Angeles, CA 90001"
21,224102,USB-C Charging Cable,1,11.95,07/28/19 11:48,"877 Johnson St, Los Angeles, CA 90001"
22,224103,Wired Headphones,2,11.99,07/12/19 12:57,"506 Forest St, Seattle, WA 98101"
23,224104,20in Monitor,1,109.99,07/22/19 10:16,"204 14th St, San Francisco, CA 94016"
24,224105,27in FHD Monitor,1,149.99,07/08/19 20:55,"370 10th St, Seattle, WA 98101"
25,224105,27in FHD Monitor,1,149.99,07/08/19 20:55,"370 10th St, Seattle, WA 98101"
26,224106,27in FHD Monitor,1,149.99,07/08/19 15:22,"868 8th St, New York City, NY 10001"
27,224107,Bose SoundSport Headphones,1,99.99,07/23/19 07:03,"251 4th St, San Francisco, CA 94016"
28,224108,AA Batteries (4-pack),2,3.84,07/18/19 08:01,"185 Jackson St, Portland, OR 97035"
29,224109,AA Batteries (4-pack),1,3.84,07/19/19 21:47,"926 Church St, Boston, MA 02215"
30,224110,Wired Headphones,1,11.99,07/08/19 08:46,"928 Hill St, Portland, OR 97035"
31,224111,AA Batteries (4-pack),1,3.84,07/30/19 19:19,"882 7th St, Boston, MA 02215"
32,224112,Lightning Charging Cable,1,14.95,07/11/19 09:26,"173 Oak St, San Francisco, CA 94016"
33,224113,Apple Airpods Headphones,1,150.0,07/21/19 11:57,"458 Pine St, San Francisco, CA 94016"
34,224114,Bose SoundSport Headphones,1,99.99,07/04/19 14:34,"871 4th St, Los Angeles, CA 90001"
35,224115,AA Batteries (4-pack),1,3.84,07/24/19 07:48,"329 Forest St, San Francisco, CA 94016"
36,224116,AAA Batteries (4-pack),1,2.99,07/31/19 17:58,"355 Dogwood St, Seattle, WA 98101"
37,224117,Lightning Charging Cable,1,14.95,07/25/19 23:02,"897 Center St, Los Angeles, CA 90001"
38,224118,Apple Airpods Headphones,1,150.0,07/08/19 18:30,"318 Willow St, Atlanta, GA 30301"
39,224119,AAA Batteries (4-pack),1,2.99,07/27/19 13:43,"816 Jackson St, Atlanta, GA 30301"
40,224120,AAA Batteries (4-pack),1,2.99,07/23/19 08:02,"898 Johnson St, Dallas, TX 75001"
41,224121,Apple Airpods Headphones,1,150.0,07/17/19 05:33,"943 Pine St, Atlanta, GA 30301"
42,224122,AAA Batteries (4-pack),1,2.99,07/04/19 21:26,"484 Adams St, San Francisco, CA 94016"
43,224123,Bose SoundSport Headphones,1,99.99,07/06/19 18:47,"234 Church St, Portland, OR 97035"
44,224124,Wired Headphones,3,11.99,07/15/19 22:24,"60 Jackson St, New York City, NY 10001"
45,224125,27in FHD Monitor,1,149.99,07/14/19 13:26,"133 Dogwood St, San Francisco, CA 94016"
46,224126,34in Ultrawide Monitor,1,379.99,07/04/19 14:48,"544 Cedar St, San Francisco, CA 94016"
47,224127,Wired Headphones,1,11.99,07/26/19 09:30,"139 Pine St, Seattle, WA 98101"
48,224128,USB-C Charging Cable,1,11.95,07/05/19 19:22,"463 Jackson St, Austin, TX 73301"
49,224128,USB-C Charging Cable,1,11.95,07/05/19 19:22,"463 Jackson St, Austin, TX 73301"
50,224129,LG Dryer,1,600.0,07/03/19 23:48,"421 2nd St, Los Angeles, CA 90001"
51,224130,iPhone,1,700.0,07/02/19 17:29,"128 South St, Austin, TX 73301"
52,224131,USB-C Charging Cable,2,11.95,07/28/19 14:07,"261 South St, Atlanta, GA 30301"
53,224132,AA Batteries (4-pack),1,3.84,07/11/19 20:50,"587 Jefferson St, Portland, OR 97035"
54,224133,Lightning Charging Cable,1,14.95,07/17/19 06:36,"803 Washington St, New York City, NY 10001"
55,224134,iPhone,1,700.0,07/16/19 08:59,"191 Johnson St, Los Angeles, CA 90001"
56,224135,Bose SoundSport Headphones,1,99.99,07/21/19 15:46,"901 10th St, Seattle, WA 98101"
57,224136,Bose SoundSport Headphones,1,99.99,07/24/19 16:02,"389 Hill St, Atlanta, GA 30301"
58,224137,27in 4K Gaming Monitor,1,389.99,07/12/19 11:26,"160 Jackson St, Portland, ME 04101"
59,224138,Lightning Charging Cable,1,14.95,07/01/19 21:08,"631 Sunset St, San Francisco, CA 94016"
60,224138,Lightning Charging Cable,2,14.95,07/01/19 21:08,"631 Sunset St, San Francisco, CA 94016"
61,224139,Wired Headphones,1,11.99,07/26/19 08:17,"506 12th St, San Francisco, CA 94016"
62,224140,Lightning Charging Cable,1,14.95,07/23/19 19:03,"535 10th St, San Francisco, CA 94016"
63,224141,Wired Headphones,1,11.99,07/27/19 12:21,"577 3rd St, Dallas, TX 75001"
64,224142,Flatscreen TV,1,300.0,07/04/19 23:11,"598 Spruce St, Austin, TX 73301"
65,224143,AAA Batteries (4-pack),1,2.99,07/29/19 18:46,"363 Chestnut St, San Francisco, CA 94016"
66,224144,AA Batteries (4-pack),1,3.84,07/19/19 18:00,"533 River St, Seattle, WA 98101"
67,224145,Lightning Charging Cable,1,14.95,07/04/19 05:56,"176 Washington St, Austin, TX 73301"
68,224146,Wired Headphones,1,11.99,07/18/19 18:23,"442 8th St, New York City, NY 10001"
69,224147,Macbook Pro Laptop,1,1700.0,08/01/19 00:35,"836 Maple St, San Francisco, CA 94016"
70,224148,iPhone,1,700.0,07/19/19 21:58,"582 Highland St, New York City, NY 10001"
71,224149,iPhone,1,700.0,07/02/19 09:37,"903 12th St, Boston, MA 02215"
72,224150,27in 4K Gaming Monitor,1,389.99,07/29/19 00:37,"498 Meadow St, San Francisco, CA 94016"
73,224151,Vareebadd Phone,1,400.0,07/27/19 17:19,"390 1st St, Austin, TX 73301"
74,224152,Apple Airpods Headphones,1,150.0,07/11/19 00:09,"419 12th St, Seattle, WA 98101"
75,224153,USB-C Charging Cable,1,11.95,07/21/19 11:56,"521 Forest St, Seattle, WA 98101"
76,224154,USB-C Charging Cable,2,11.95,07/02/19 22:00,"702 9th St, San Francisco, CA 94016"
77,224155,Vareebadd Phone,1,400.0,07/24/19 14:42,"545 10th St, San Francisco, CA 94016"
78,224156,Wired Headphones,1,11.99,07/20/19 17:33,"178 Forest St, New York City, NY 10001"
79,224157,Wired Headphones,1,11.99,07/09/19 21:58,"113 Lake St, Dallas, TX 75001"
80,224158,Wired Headphones,1,11.99,07/06/19 21:17,"848 Dogwood St, New York City, NY 10001"
81,224159,AA Batteries (4-pack),1,3.84,07/17/19 14:13,"59 Meadow St, New York City, NY 10001"
82,224160,Macbook Pro Laptop,1,1700.0,07/15/19 15:08,"69 Wilson St, Atlanta, GA 30301"
83,224161,Vareebadd Phone,1,400.0,07/08/19 09:03,"897 Meadow St, Los Angeles, CA 90001"
84,224161,USB-C Charging Cable,1,11.95,07/08/19 09:03,"897 Meadow St, Los Angeles, CA 90001"
85,224161,Bose SoundSport Headphones,1,99.99,07/08/19 09:03,"897 Meadow St, Los Angeles, CA 90001"
86,224162,Apple Airpods Headphones,1,150.0,07/10/19 15:04,"153 South St, Seattle, WA 98101"
87,224163,Wired Headphones,1,11.99,07/19/19 00:11,"435 1st St, Austin, TX 73301"
88,224164,Apple Airpods Headphones,1,150.0,07/16/19 18:00,"374 Center St, Boston, MA 02215"
89,224165,Wired Headphones,1,11.99,07/11/19 19:30,"599 7th St, Atlanta, GA 30301"
90,224166,USB-C Charging Cable,1,11.95,07/12/19 13:35,"576 Oak St, San Francisco, CA 94016"
91,224167,Apple Airpods Headphones,1,150.0,07/22/19 19:08,"778 Hill St, Atlanta, GA 30301"
92,224168,Apple Airpods Headphones,1,150.0,07/29/19 11:22,"22 Church St, Los Angeles, CA 90001"
93,224169,AA Batteries (4-pack),3,3.84,07/02/19 15:41,"687 Lake St, San Francisco, CA 94016"
94,224170,20in Monitor,1,109.99,07/19/19 16:26,"109 Forest St, Los Angeles, CA 90001"
95,224171,Lightning Charging Cable,1,14.95,07/02/19 17:05,"954 Church St, Atlanta, GA 30301"
96,224172,Lightning Charging Cable,1,14.95,07/11/19 12:50,"266 Jackson St, Portland, OR 97035"
97,224173,AA Batteries (4-pack),1,3.84,07/26/19 17:35,"496 Hickory St, Seattle, WA 98101"
98,224174,34in Ultrawide Monitor,1,379.99,07/26/19 14:02,"39 10th St, Portland, OR 97035"
99,224175,Google Phone,1,600.0,07/23/19 09:57,"519 Cedar St, Boston, MA 02215"
100,224176,Bose SoundSport Headphones,1,99.99,07/15/19 22:26,"957 Maple St, Los Angeles, CA 90001"
101,224177,Macbook Pro Laptop,1,1700.0,07/31/19 12:30,"749 13th St, Los Angeles, CA 90001"
102,224178,Apple Airpods Headphones,1,150.0,07/17/19 10:52,"105 Spruce St, San Francisco, CA 94016"
103,224179,Lightning Charging Cable,1,14.95,07/31/19 11:18,"438 Elm St, Portland, ME 04101"
104,224180,USB-C Charging Cable,1,11.95,07/25/19 20:35,"32 8th St, New York City, NY 10001"
105,224181,USB-C Charging Cable,1,11.95,07/13/19 15:25,"200 Spruce St, New York City, NY 10001"
106,224182,Lightning Charging Cable,1,14.95,07/10/19 14:38,"658 River St, Dallas, TX 75001"
107,224183,USB-C Charging Cable,2,11.95,07/13/19 10:01,"999 Pine St, Los Angeles, CA 90001"
108,224184,Bose SoundSport Headphones,1,99.99,07/17/19 12:06,"641 Hickory St, New York City, NY 10001"
109,224185,AAA Batteries (4-pack),1,2.99,07/30/19 14:50,"841 Elm St, Seattle, WA 98101"
110,224186,AAA Batteries (4-pack),3,2.99,07/31/19 09:44,"331 Church St, Seattle, WA 98101"
111,224187,USB-C Charging Cable,1,11.95,07/18/19 21:39,"282 West St, Los Angeles, CA 90001"
112,224188,AA Batteries (4-pack),1,3.84,07/18/19 18:30,"624 5th St, Los Angeles, CA 90001"
113,224189,Google Phone,1,600.0,07/13/19 21:05,"964 Meadow St, Los Angeles, CA 90001"
114,224190,34in Ultrawide Monitor,1,379.99,07/01/19 13:30,"53 2nd St, Atlanta, GA 30301"
115,224191,27in 4K Gaming Monitor,1,389.99,07/22/19 06:12,"113 Meadow St, New York City, NY 10001"
116,224192,Lightning Charging Cable,1,14.95,07/29/19 16:19,"224 5th St, Boston, MA 02215"
117,224193,Lightning Charging Cable,1,14.95,07/06/19 11:31,"981 9th St, Atlanta, GA 30301"
118,224194,27in 4K Gaming Monitor,1,389.99,07/18/19 13:34,"97 13th St, Los Angeles, CA 90001"
119,224195,ThinkPad Laptop,1,999.99,07/30/19 20:11,"851 Forest St, San Francisco, CA 94016"
120,224196,Wired Headphones,1,11.99,07/29/19 20:24,"628 8th St, Atlanta, GA 30301"
121,224197,Wired Headphones,1,11.99,07/15/19 21:41,"993 Meadow St, Boston, MA 02215"
122,224198,AA Batteries (4-pack),1,3.84,07/29/19 16:41,"751 Wilson St, New York City, NY 10001"
123,224199,USB-C Charging Cable,1,11.95,07/11/19 12:38,"922 Meadow St, New York City, NY 10001"
124,224200,AAA Batteries (4-pack),1,2.99,07/04/19 10:25,"51 Oak St, Atlanta, GA 30301"
125,224201,34in Ultrawide Monitor,1,379.99,07/11/19 18:16,"584 Madison St, New York City, NY 10001"
126,224202,27in FHD Monitor,1,149.99,07/13/19 11:46,"592 9th St, San Francisco, CA 94016"
127,224203,ThinkPad Laptop,1,999.99,07/14/19 23:09,"973 Lakeview St, New York City, NY 10001"
128,224204,Lightning Charging Cable,1,14.95,07/31/19 12:57,"333 Adams St, New York City, NY 10001"
129,224205,USB-C Charging Cable,1,11.95,07/26/19 14:12,"898 Highland St, New York City, NY 10001"
130,224206,Apple Airpods Headphones,1,150.0,07/03/19 09:58,"284 Ridge St, New York City, NY 10001"
131,224207,Wired Headphones,1,11.99,07/21/19 18:19,"752 Lincoln St, New York City, NY 10001"
132,224208,27in 4K Gaming Monitor,1,389.99,07/01/19 10:39,"494 6th St, Austin, TX 73301"
133,224209,Wired Headphones,1,11.99,07/07/19 16:53,"993 Chestnut St, Los Angeles, CA 90001"
134,224210,Bose SoundSport Headphones,1,99.99,07/17/19 20:35,"460 Ridge St, Dallas, TX 75001"
135,224211,AAA Batteries (4-pack),1,2.99,07/03/19 01:00,"583 2nd St, Los Angeles, CA 90001"
136,224212,Bose SoundSport Headphones,1,99.99,07/01/19 18:34,"438 Ridge St, Seattle, WA 98101"
137,224213,Macbook Pro Laptop,1,1700.0,07/04/19 01:10,"94 3rd St, Dallas, TX 75001"
138,224214,27in 4K Gaming Monitor,1,389.99,07/02/19 08:24,"37 5th St, Seattle, WA 98101"
139,224215,Apple Airpods Headphones,1,150.0,07/29/19 12:49,"896 Ridge St, San Francisco, CA 94016"
140,224216,AAA Batteries (4-pack),1,2.99,07/24/19 21:01,"976 Chestnut St, Boston, MA 02215"
141,224217,Macbook Pro Laptop,1,1700.0,07/25/19 12:37,"692 Meadow St, San Francisco, CA 94016"
142,224218,AA Batteries (4-pack),1,3.84,07/09/19 11:51,"310 South St, Portland, OR 97035"
143,224219,27in FHD Monitor,1,149.99,07/31/19 12:25,"388 8th St, Atlanta, GA 30301"
144,224220,Lightning Charging Cable,1,14.95,07/20/19 11:58,"277 South St, Los Angeles, CA 90001"
145,224221,Wired Headphones,1,11.99,07/21/19 17:02,"760 West St, San Francisco, CA 94016"
146,224222,AAA Batteries (4-pack),2,2.99,07/30/19 19:56,"806 1st St, Seattle, WA 98101"
147,224223,Flatscreen TV,1,300.0,07/28/19 23:00,"864 1st St, Dallas, TX 75001"
148,224224,Wired Headphones,1,11.99,07/04/19 07:48,"197 Pine St, San Francisco, CA 94016"
149,224225,AAA Batteries (4-pack),2,2.99,07/23/19 18:34,"604 Elm St, Dallas, TX 75001"
150,224226,27in 4K Gaming Monitor,1,389.99,07/09/19 17:04,"814 Cherry St, Portland, ME 04101"
151,224227,Bose SoundSport Headphones,1,99.99,07/17/19 16:40,"258 North St, Boston, MA 02215"
152,224228,AAA Batteries (4-pack),3,2.99,07/10/19 12:33,"85 Adams St, Los Angeles, CA 90001"
153,224229,AA Batteries (4-pack),1,3.84,07/16/19 14:01,"501 14th St, Portland, OR 97035"
154,224230,AA Batteries (4-pack),1,3.84,07/26/19 15:39,"786 12th St, New York City, NY 10001"
155,224231,27in 4K Gaming Monitor,1,389.99,07/11/19 11:14,"683 Jackson St, Atlanta, GA 30301"
156,224232,AAA Batteries (4-pack),2,2.99,07/29/19 13:18,"25 8th St, San Francisco, CA 94016"
157,224233,Google Phone,1,600.0,07/19/19 20:24,"981 8th St, Boston, MA 02215"
158,224233,USB-C Charging Cable,1,11.95,07/19/19 20:24,"981 8th St, Boston, MA 02215"
159,224234,USB-C Charging Cable,1,11.95,07/06/19 19:41,"69 11th St, Boston, MA 02215"
160,224235,AAA Batteries (4-pack),1,2.99,07/06/19 17:40,"605 5th St, San Francisco, CA 94016"
161,224236,LG Dryer,1,600.0,07/12/19 04:21,"416 River St, San Francisco, CA 94016"
162,224237,Wired Headphones,1,11.99,07/13/19 15:23,"462 Church St, Boston, MA 02215"
163,224238,AAA Batteries (4-pack),1,2.99,07/30/19 12:38,"332 River St, Los Angeles, CA 90001"
164,224239,Flatscreen TV,1,300.0,07/01/19 16:43,"360 Lakeview St, Austin, TX 73301"
165,224240,Wired Headphones,1,11.99,07/02/19 11:53,"14 12th St, New York City, NY 10001"
166,224241,Bose SoundSport Headphones,1,99.99,07/03/19 09:38,"848 Chestnut St, Portland, OR 97035"
167,224242,Vareebadd Phone,1,400.0,07/05/19 11:35,"928 Church St, New York City, NY 10001"
168,224242,USB-C Charging Cable,1,11.95,07/05/19 11:35,"928 Church St, New York City, NY 10001"
169,224242,Wired Headphones,1,11.99,07/05/19 11:35,"928 Church St, New York City, NY 10001"
170,224243,Bose SoundSport Headphones,1,99.99,07/02/19 13:57,"63 Walnut St, New York City, NY 10001"
171,224244,AAA Batteries (4-pack),2,2.99,07/01/19 08:23,"12 Cedar St, Los Angeles, CA 90001"
172,224245,AAA Batteries (4-pack),1,2.99,07/10/19 17:30,"155 11th St, San Francisco, CA 94016"
173,224246,AAA Batteries (4-pack),4,2.99,07/14/19 10:01,"634 Meadow St, Portland, OR 97035"
174,224247,27in 4K Gaming Monitor,1,389.99,07/08/19 17:02,"712 Dogwood St, Seattle, WA 98101"
175,224248,Flatscreen TV,1,300.0,07/28/19 07:25,"735 West St, Boston, MA 02215"
176,224249,Wired Headphones,1,11.99,07/04/19 20:14,"761 Center St, Seattle, WA 98101"
177,224250,USB-C Charging Cable,1,11.95,07/04/19 12:05,"9 Chestnut St, San Francisco, CA 94016"
178,224251,USB-C Charging Cable,1,11.95,07/24/19 19:22,"192 1st St, Portland, ME 04101"
179,224252,34in Ultrawide Monitor,1,379.99,07/01/19 22:26,"278 12th St, Atlanta, GA 30301"
180,224253,Apple Airpods Headphones,1,150.0,07/17/19 21:59,"765 Wilson St, Austin, TX 73301"
181,224254,27in FHD Monitor,1,149.99,07/15/19 15:32,"879 Walnut St, Boston, MA 02215"
182,224255,Google Phone,1,600.0,07/29/19 08:41,"912 9th St, Portland, OR 97035"
183,224256,iPhone,1,700.0,07/13/19 10:05,"668 12th St, Dallas, TX 75001"
184,224256,iPhone,1,700.0,07/13/19 10:05,"668 12th St, Dallas, TX 75001"
185,224257,27in 4K Gaming Monitor,1,389.99,07/31/19 13:59,"744 River St, Dallas, TX 75001"
186,224257,27in 4K Gaming Monitor,1,389.99,07/31/19 13:59,"744 River St, Dallas, TX 75001"
187,224258,Lightning Charging Cable,1,14.95,07/18/19 17:00,"985 2nd St, New York City, NY 10001"
188,224259,USB-C Charging Cable,1,11.95,07/31/19 10:30,"9 Willow St, Seattle, WA 98101"
189,224260,AA Batteries (4-pack),1,3.84,07/14/19 18:11,"975 Dogwood St, Portland, OR 97035"
190,224261,AA Batteries (4-pack),1,3.84,07/25/19 09:14,"789 13th St, Atlanta, GA 30301"
191,224262,USB-C Charging Cable,1,11.95,07/27/19 15:28,"799 1st St, New York City, NY 10001"
192,224263,Apple Airpods Headphones,1,150.0,07/27/19 17:56,"407 Sunset St, Austin, TX 73301"
193,224264,Bose SoundSport Headphones,1,99.99,07/15/19 17:53,"540 Willow St, New York City, NY 10001"
194,224265,USB-C Charging Cable,1,11.95,07/15/19 23:31,"97 Washington St, Atlanta, GA 30301"
195,224266,Apple Airpods Headphones,1,150.0,07/06/19 10:24,"593 Oak St, Boston, MA 02215"
196,224267,Lightning Charging Cable,1,14.95,07/18/19 15:07,"688 Walnut St, Atlanta, GA 30301"
197,224268,20in Monitor,1,109.99,07/07/19 23:04,"280 Wilson St, San Francisco, CA 94016"
198,224269,Lightning Charging Cable,1,14.95,07/08/19 10:04,"293 Washington St, Atlanta, GA 30301"
199,224270,Flatscreen TV,1,300.0,07/09/19 22:18,"685 Elm St, San Francisco, CA 94016"
200,224271,AAA Batteries (4-pack),1,2.99,07/06/19 12:01,"710 Cedar St, San Francisco, CA 94016"
201,224272,Bose SoundSport Headphones,1,99.99,07/01/19 17:58,"671 Spruce St, Los Angeles, CA 90001"
202,224273,Wired Headphones,1,11.99,07/13/19 10:12,"240 Lake St, Los Angeles, CA 90001"
203,224274,AAA Batteries (4-pack),2,2.99,07/19/19 09:00,"974 Cedar St, New York City, NY 10001"
204,224275,AAA Batteries (4-pack),1,2.99,07/17/19 07:00,"670 Pine St, Seattle, WA 98101"
205,224276,USB-C Charging Cable,1,11.95,07/28/19 16:16,"217 Lakeview St, Dallas, TX 75001"
206,224277,AA Batteries (4-pack),1,3.84,07/23/19 00:57,"921 Chestnut St, Portland, ME 04101"
207,224278,Apple Airpods Headphones,1,150.0,07/18/19 03:12,"221 Hickory St, San Francisco, CA 94016"
208,224279,Lightning Charging Cable,1,14.95,07/27/19 11:39,"956 1st St, Los Angeles, CA 90001"
209,224280,AAA Batteries (4-pack),3,2.99,07/28/19 21:46,"261 12th St, San Francisco, CA 94016"
210,224281,Bose SoundSport Headphones,1,99.99,07/07/19 23:58,"663 Walnut St, Austin, TX 73301"
211,224282,USB-C Charging Cable,1,11.95,07/06/19 15:09,"849 Willow St, Los Angeles, CA 90001"
212,224283,20in Monitor,1,109.99,07/21/19 18:03,"33 South St, San Francisco, CA 94016"
213,224284,Bose SoundSport Headphones,1,99.99,07/14/19 12:08,"6 12th St, Boston, MA 02215"
214,224285,27in 4K Gaming Monitor,1,389.99,07/08/19 21:43,"818 Spruce St, Portland, ME 04101"
215,224286,USB-C Charging Cable,1,11.95,07/06/19 18:35,"101 Johnson St, Atlanta, GA 30301"
216,224287,AAA Batteries (4-pack),1,2.99,07/23/19 19:42,"497 Lakeview St, San Francisco, CA 94016"
217,224288,AA Batteries (4-pack),1,3.84,07/26/19 10:59,"126 Lincoln St, San Francisco, CA 94016"
218,224289,Apple Airpods Headphones,1,150.0,07/12/19 17:46,"42 1st St, Los Angeles, CA 90001"
219,224290,USB-C Charging Cable,1,11.95,07/13/19 16:56,"464 14th St, Boston, MA 02215"
220,224291,AAA Batteries (4-pack),1,2.99,07/21/19 22:49,"835 8th St, Portland, OR 97035"
221,224292,Wired Headphones,1,11.99,07/27/19 21:03,"511 Adams St, New York City, NY 10001"
222,224293,USB-C Charging Cable,1,11.95,07/15/19 16:41,"888 6th St, San Francisco, CA 94016"
223,224294,Wired Headphones,1,11.99,07/23/19 10:08,"865 Lincoln St, Seattle, WA 98101"
224,224295,AAA Batteries (4-pack),1,2.99,07/27/19 12:28,"696 Forest St, New York City, NY 10001"
225,224296,AAA Batteries (4-pack),1,2.99,07/29/19 14:42,"179 Lakeview St, Los Angeles, CA 90001"
226,224297,AA Batteries (4-pack),1,3.84,07/05/19 15:58,"920 South St, New York City, NY 10001"
227,224297,AA Batteries (4-pack),1,3.84,07/05/19 15:58,"920 South St, New York City, NY 10001"
228,224298,AA Batteries (4-pack),1,3.84,07/27/19 19:02,"181 Oak St, San Francisco, CA 94016"
229,224299,AA Batteries (4-pack),2,3.84,07/25/19 22:09,"67 Wilson St, San Francisco, CA 94016"
230,224300,AAA Batteries (4-pack),1,2.99,07/10/19 12:10,"803 12th St, San Francisco, CA 94016"
231,224301,AA Batteries (4-pack),1,3.84,07/05/19 14:46,"9 Center St, Portland, ME 04101"
232,224302,20in Monitor,1,109.99,07/13/19 01:52,"15 River St, San Francisco, CA 94016"
233,224303,AAA Batteries (4-pack),1,2.99,07/20/19 12:44,"182 Pine St, New York City, NY 10001"
234,224304,Apple Airpods Headphones,1,150.0,07/07/19 21:34,"448 7th St, Seattle, WA 98101"
235,224305,Macbook Pro Laptop,1,1700.0,07/18/19 09:37,"392 Main St, Boston, MA 02215"
236,224306,Wired Headphones,1,11.99,07/10/19 08:33,"206 6th St, San Francisco, CA 94016"
237,224307,USB-C Charging Cable,1,11.95,07/24/19 15:52,"14 5th St, New York City, NY 10001"
238,224308,USB-C Charging Cable,1,11.95,07/15/19 21:07,"945 4th St, Portland, OR 97035"
239,224309,iPhone,1,700.0,07/22/19 11:58,"529 Madison St, Portland, OR 97035"
240,224310,Macbook Pro Laptop,1,1700.0,07/21/19 19:00,"482 Jackson St, San Francisco, CA 94016"
241,224311,Wired Headphones,1,11.99,07/11/19 18:55,"524 Pine St, New York City, NY 10001"
242,224311,Wired Headphones,1,11.99,07/11/19 18:55,"524 Pine St, New York City, NY 10001"
243,224312,AA Batteries (4-pack),1,3.84,07/28/19 17:55,"759 1st St, Seattle, WA 98101"
244,224313,AA Batteries (4-pack),2,3.84,07/03/19 19:35,"709 3rd St, Portland, ME 04101"
245,224314,Google Phone,1,600.0,07/23/19 14:23,"522 Oak St, New York City, NY 10001"
246,224315,USB-C Charging Cable,2,11.95,07/19/19 20:05,"393 Willow St, Los Angeles, CA 90001"
247,224316,Flatscreen TV,1,300.0,07/14/19 18:56,"88 Cherry St, San Francisco, CA 94016"
248,224317,Lightning Charging Cable,1,14.95,07/08/19 11:01,"514 Walnut St, Austin, TX 73301"
249,224318,AAA Batteries (4-pack),1,2.99,07/24/19 11:12,"23 9th St, New York City, NY 10001"
250,224319,AAA Batteries (4-pack),1,2.99,07/18/19 13:11,"298 1st St, San Francisco, CA 94016"
251,224320,iPhone,1,700.0,07/01/19 08:55,"420 South St, Dallas, TX 75001"
252,224321,USB-C Charging Cable,1,11.95,07/12/19 10:28,"906 Highland St, Portland, OR 97035"
253,224322,Apple Airpods Headphones,1,150.0,07/20/19 17:31,"964 10th St, Boston, MA 02215"
254,224323,iPhone,1,700.0,07/19/19 07:49,"864 1st St, Portland, OR 97035"
255,224324,Lightning Charging Cable,1,14.95,07/04/19 00:09,"669 11th St, New York City, NY 10001"
256,224325,Lightning Charging Cable,1,14.95,07/03/19 17:34,"266 13th St, Dallas, TX 75001"
257,224325,Lightning Charging Cable,1,14.95,07/03/19 17:34,"266 13th St, Dallas, TX 75001"
258,224326,Lightning Charging Cable,1,14.95,07/11/19 20:14,"933 Sunset St, Seattle, WA 98101"
259,224327,Lightning Charging Cable,1,14.95,07/03/19 07:22,"133 2nd St, Seattle, WA 98101"
260,224328,AAA Batteries (4-pack),2,2.99,07/10/19 15:18,"331 Main St, Portland, OR 97035"
261,224329,Lightning Charging Cable,1,14.95,07/13/19 13:59,"291 Lincoln St, Seattle, WA 98101"
262,224330,Lightning Charging Cable,1,14.95,07/29/19 19:54,"271 Meadow St, Portland, OR 97035"
263,224331,Bose SoundSport Headphones,1,99.99,07/31/19 11:27,"580 7th St, New York City, NY 10001"
264,224332,34in Ultrawide Monitor,1,379.99,07/29/19 00:23,"547 Church St, Seattle, WA 98101"
265,224333,AAA Batteries (4-pack),2,2.99,07/21/19 19:16,"698 Chestnut St, San Francisco, CA 94016"
266,224334,Bose SoundSport Headphones,1,99.99,07/13/19 21:26,"54 North St, San Francisco, CA 94016"
