,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
32,211369,Bose SoundSport Headphones,1,99.99,06/28/19 08:56,"559 Oak St, New York City, NY 10001"
33,211370,Wired Headphones,1,11.99,06/29/19 17:53,"656 Lincoln St, Seattle, WA 98101"
34,211371,Lightning Charging Cable,1,14.95,06/30/19 17:24,"126 Highland St, Los Angeles, CA 90001"
35,211372,AAA Batteries (4-pack),1,2.99,06/22/19 19:17,"337 10th St, Seattle, WA 98101"
36,211373,Lightning Charging Cable,1,14.95,06/12/19 10:04,"764 Jackson St, New York City, NY 10001"
37,211374,Apple Airpods Headphones,1,150.0,06/01/19 13:37,"174 Chestnut St, Boston, MA 02215"
38,211375,Lightning Charging Cable,1,14.95,06/21/19 21:29,"813 4th St, New York City, NY 10001"
39,211376,Bose SoundSport Headphones,1,99.99,06/04/19 21:16,"77 11th St, Los Angeles, CA 90001"
40,211377,Apple Airpods Headphones,1,150.0,06/18/19 19:58,"574 Willow St, San Francisco, CA 94016"
41,211378,Wired Headphones,1,11.99,06/01/19 22:02,"678 12th St, San Francisco, CA 94016"
42,211379,AA Batteries (4-pack),1,3.84,06/21/19 11:23,"993 Pine St, New York City, NY 10001"
43,211380,27in FHD Monitor,1,149.99,06/07/19 14:37,"42 Lake St, Portland, ME 04101"
44,211381,AA Batteries (4-pack),1,3.84,06/27/19 11:18,"520 North St, New York City, NY 10001"
45,211382,AA Batteries (4-pack),1,3.84,06/23/19 10:53,"892 Highland St, Los Angeles, CA 90001"
46,211383,Lightning Charging Cable,1,14.95,06/11/19 18:41,"457 Johnson St, Seattle, WA 98101"
47,211384,AA Batteries (4-pack),2,3.84,06/15/19 22:17,"618 Hickory St, Atlanta, GA 30301"
48,211385,Flatscreen TV,1,300.0,06/10/19 22:46,"561 Maple St, Seattle, WA 98101"
49,211386,AAA Batteries (4-pack),1,2.99,06/18/19 12:46,"113 Church St, San Francisco, CA 94016"
50,211387,Wired Headphones,1,11.99,06/25/19 20:12,"339 Church St, San Francisco, CA 94016"
51,211388,USB-C Charging Cable,1,11.95,06/06/19 08:07,"993 12th St, Boston, MA 02215"
52,211389,27in 4K Gaming Monitor,1,389.99,06/28/19 22:20,"404 West St, Austin, TX 73301"
53,211390,Lightning Charging Cable,1,14.95,06/10/19 15:27,"199 Adams St, Portland, OR 97035"
54,211391,27in FHD Monitor,1,149.99,06/25/19 17:19,"89 10th St, New York City, NY 10001"
55,211392,AAA Batteries (4-pack),2,2.99,06/17/19 17:45,"78 1st St, Los Angeles, CA 90001"
56,211393,34in Ultrawide Monitor,1,379.99,06/24/19 16:01,"41 1st St, San Francisco, CA 94016"
57,211394,AA Batteries (4-pack),1,3.84,06/14/19 15:35,"924 Adams St, New York City, NY 10001"
58,211395,Bose SoundSport Headphones,1,99.99,06/09/19 18:13,"595 Ridge St, Boston, MA 02215"
59,211396,USB-C Charging Cable,1,11.95,06/16/19 22:25,"178 13th St, Boston, MA 02215"
60,211397,AAA Batteries (4-pack),3,2.99,06/25/19 13:24,"951 7th St, Atlanta, GA 30301"
61,211398,AAA Batteries (4-pack),1,2.99,06/28/19 16:28,"170 Maple St, Portland, OR 97035"
62,211399,27in FHD Monitor,1,149.99,06/11/19 15:14,"384 Forest St, New York City, NY 10001"
63,211400,AA Batteries (4-pack),1,3.84,06/04/19 11:31,"931 Sunset St, San Francisco, CA 94016"
64,211401,Flatscreen TV,1,300.0,06/07/19 15:38,"146 Jefferson St, New York City, NY 10001"
65,211402,Apple Airpods Headphones,1,150.0,06/08/19 21:54,"2 Pine St, Los Angeles, CA 90001"
66,211403,Lightning Charging Cable,1,14.95,06/13/19 15:47,"476 Adams St, Portland, OR 97035"
67,211404,USB-C Charging Cable,2,11.95,06/13/19 10:10,"335 3rd St, Boston, MA 02215"
68,211405,AA Batteries (4-pack),1,3.84,06/23/19 15:08,"920 Forest St, Boston, MA 02215"
69,211406,Apple Airpods Headphones,1,150.0,06/06/19 08:37,"304 2nd St, San Francisco, CA 94016"
70,211407,Wired Headphones,1,11.99,06/25/19 13:10,"487 4th St, Dallas, TX 75001"
71,211408,USB-C Charging Cable,1,11.95,06/28/19 23:23,"799 Jackson St, Atlanta, GA 30301"
72,211409,USB-C Charging Cable,1,11.95,06/07/19 14:41,"221 Lake St, Austin, TX 73301"
73,211410,34in Ultrawide Monitor,1,379.99,06/08/19 11:14,"458 Main St, Boston, MA 02215"
74,211411,AA Batteries (4-pack),1,3.84,06/27/19 11:54,"844 11th St, Atlanta, GA 30301"
75,211412,27in 4K Gaming Monitor,1,389.99,06/10/19 16:26,"402 Oak St, San Francisco, CA 94016"
76,211413,27in FHD Monitor,1,149.99,06/03/19 18:44,"349 14th St, Austin, TX 73301"
77,211414,Google Phone,1,600.0,06/26/19 14:34,"510 Forest St, San Francisco, CA 94016"
78,211414,USB-C Charging Cable,1,11.95,06/26/19 14:34,"510 Forest St, San Francisco, CA 94016"
79,211415,AAA Batteries (4-pack),1,2.99,06/24/19 16:18,"42 South St, San Francisco, CA 94016"
80,211416,Macbook Pro Laptop,1,1700.0,06/19/19 19:37,"965 Oak St, Los Angeles, CA 90001"
81,211417,USB-C Charging Cable,1,11.95,06/30/19 11:03,"972 Willow St, Austin, TX 73301"
82,211418,Macbook Pro Laptop,1,1700.0,06/03/19 11:34,"252 Pine St, San Francisco, CA 94016"
83,211419,Lightning Charging Cable,1,14.95,06/23/19 06:19,"108 Jackson St, Dallas, TX 75001"
84,211420,Macbook Pro Laptop,1,1700.0,06/12/19 20:58,"868 Madison St, Dallas, TX 75001"
85,211421,Apple Airpods Headphones,1,150.0,06/20/19 16:36,"571 Willow St, Dallas, TX 75001"
86,211422,27in 4K Gaming Monitor,1,389.99,06/07/19 13:04,"743 Jackson St, Los Angeles, CA 90001"
87,211423,34in Ultrawide Monitor,1,379.99,06/17/19 19:53,"683 Lake St, San Francisco, CA 94016"
88,211424,AAA Batteries (4-pack),4,2.99,06/06/19 11:20,"11 14th St, Portland, ME 04101"
89,211425,AA Batteries (4-pack),2,3.84,06/02/19 19:58,"681 West St, Atlanta, GA 30301"
90,211426,USB-C Charging Cable,2,11.95,06/27/19 12:42,"412 2nd St, Austin, TX 73301"
91,211427,AA Batteries (4-pack),1,3.84,06/13/19 09:28,"147 Hill St, Seattle, WA 98101"
92,211428,27in 4K Gaming Monitor,1,389.99,06/20/19 13:06,"923 Madison St, Seattle, WA 98101"
93,211429,USB-C Charging Cable,2,11.95,06/02/19 12:18,"322 10th St, Los Angeles, CA 90001"
94,211430,USB-C Charging Cable,1,11.95,06/15/19 18:57,"393 2nd St, San Francisco, CA 94016"
95,211431,Wired Headphones,1,11.99,06/06/19 19:46,"325 5th St, New York City, NY 10001"
96,211432,Wired Headphones,1,11.99,06/22/19 10:33,"470 Cedar St, New York City, NY 10001"
97,211433,Bose SoundSport Headphones,1,99.99,06/04/19 16:09,"116 11th St, Atlanta, GA 30301"
98,211434,ThinkPad Laptop,1,999.99,06/27/19 22:30,"243 13th St, San Francisco, CA 94016"
99,211435,27in FHD Monitor,1,149.99,06/17/19 09:35,"253 3rd St, San Francisco, CA 94016"
100,211436,AAA Batteries (4-pack),1,2.99,06/22/19 06:45,"363 4th St, New York City, NY 10001"
101,211437,AAA Batteries (4-pack),2,2.99,06/27/19 16:00,"22 11th St, Austin, TX 73301"
102,211438,Bose SoundSport Headphones,1,99.99,06/20/19 00:01,"223 Dogwood St, Atlanta, GA 30301"
103,211439,Apple Airpods Headphones,1,150.0,06/11/19 13:05,"847 9th St, Los Angeles, CA 90001"
104,211440,USB-C Charging Cable,1,11.95,06/12/19 22:39,"707 North St, San Francisco, CA 94016"
105,211441,Wired Headphones,1,11.99,06/19/19 18:32,"257 South St, Boston, MA 02215"
106,211442,Apple Airpods Headphones,1,150.0,06/17/19 21:53,"564 3rd St, Los Angeles, CA 90001"
107,211443,34in Ultrawide Monitor,1,379.99,06/08/19 20:08,"294 Meadow St, Los Angeles, CA 90001"
108,211444,Wired Headphones,1,11.99,06/25/19 23:34,"314 Wilson St, San Francisco, CA 94016"
109,211445,Lightning Charging Cable,1,14.95,06/26/19 04:30,"812 Adams St, Boston, MA 02215"
110,211446,AA Batteries (4-pack),1,3.84,06/30/19 06:56,"424 Hickory St, Portland, OR 97035"
111,211447,Wired Headphones,1,11.99,06/23/19 20:46,"822 1st St, Seattle, WA 98101"
112,211448,Lightning Charging Cable,1,14.95,06/13/19 09:57,"224 6th St, Boston, MA 02215"
113,211449,AA Batteries (4-pack),1,3.84,06/09/19 00:14,"625 Oak St, San Francisco, CA 94016"
114,211450,AAA Batteries (4-pack),1,2.99,06/15/19 11:49,"137 West St, Boston, MA 02215"
115,211451,27in FHD Monitor,1,149.99,06/08/19 15:42,"739 9th St, Boston, MA 02215"
116,211452,AAA Batteries (4-pack),1,2.99,06/24/19 22:12,"671 6th St, New York City, NY 10001"
117,211453,Lightning Charging Cable,1,14.95,06/29/19 15:04,"864 Hickory St, Seattle, WA 98101"
118,211454,34in Ultrawide Monitor,1,379.99,06/11/19 20:02,"149 Spruce St, Seattle, WA 98101"
119,211455,AA Batteries (4-pack),1,3.84,06/11/19 14:34,"602 Jackson St, Seattle, WA 98101"
120,211456,Vareebadd Phone,1,400.0,06/21/19 10:02,"57 13th St, Los Angeles, CA 90001"
121,211457,Wired Headphones,1,11.99,06/21/19 21:11,"340 South St, Los Angeles, CA 90001"
122,211458,Flatscreen TV,1,300.0,06/06/19 11:01,"100 3rd St, Atlanta, GA 30301"
123,211459,Macbook Pro Laptop,1,1700.0,06/26/19 13:30,"977 13th St, Austin, TX 73301"
124,211460,Wired Headphones,1,11.99,06/06/19 12:07,"483 Lincoln St, San Francisco, CA 94016"
125,211461,AAA Batteries (4-pack),2,2.99,06/03/19 17:41,"228 Highland St, Los Angeles, CA 90001"
126,211461,AAA Batteries (4-pack),3,2.99,06/03/19 17:41,"228 Highland St, Los Angeles, CA 90001"
127,211462,34in Ultrawide Monitor,1,379.99,06/08/19 21:57,"331 Highland St, Austin, TX 73301"
128,211463,Google Phone,1,600.0,06/25/19 13:16,"32 Highland St, Boston, MA 02215"
129,211464,AAA Batteries (4-pack),1,2.99,06/07/19 14:15,"100 Madison St, New York City, NY 10001"
130,211465,AAA Batteries (4-pack),2,2.99,06/13/19 17:11,"159 River St, Austin, TX 73301"
131,211466,20in Monitor,1,109.99,06/29/19 14:39,"602 2nd St, Austin, TX 73301"
132,211467,Bose SoundSport Headphones,1,99.99,06/19/19 13:35,"557 4th St, Atlanta, GA 30301"
133,211468,Lightning Charging Cable,1,14.95,06/27/19 10:56,"902 West St, San Francisco, CA 94016"
134,211469,Wired Headphones,1,11.99,06/12/19 02:57,"225 Dogwood St, Los Angeles, CA 90001"
135,211470,Wired Headphones,1,11.99,06/20/19 17:38,"104 River St, Los Angeles, CA 90001"
136,211471,34in Ultrawide Monitor,1,379.99,06/05/19 10:38,"971 River St, Portland, ME 04101"
137,211472,Lightning Charging Cable,1,14.95,06/04/19 17:28,"291 West St, Los Angeles, CA 90001"
138,211473,AAA Batteries (4-pack),1,2.99,06/10/19 19:00,"973 Washington St, Portland, OR 97035"
139,211474,Apple Airpods Headphones,1,150.0,06/29/19 23:25,"187 Ridge St, Los Angeles, CA 90001"
140,211475,Flatscreen TV,1,300.0,06/16/19 22:18,"91 Jackson St, San Francisco, CA 94016"
141,211476,Bose SoundSport Headphones,1,99.99,06/15/19 16:17,"770 Meadow St, Boston, MA 02215"
142,211477,AAA Batteries (4-pack),2,2.99,06/13/19 11:20,"125 Cherry St, Austin, TX 73301"
143,211478,AAA Batteries (4-pack),1,2.99,06/20/19 23:30,"384 Meadow St, Portland, ME 04101"
144,211479,Wired Headphones,1,11.99,06/22/19 17:48,"796 Oak St, Portland, OR 97035"
145,211480,USB-C Charging Cable,1,11.95,06/20/19 12:15,"456 3rd St, Austin, TX 73301"
146,211481,Bose SoundSport Headphones,1,99.99,06/04/19 09:29,"849 Main St, Boston, MA 02215"
147,211482,Bose SoundSport Headphones,1,99.99,06/08/19 06:23,"872 1st St, Los Angeles, CA 90001"
148,211483,27in FHD Monitor,1,149.99,06/25/19 08:47,"152 Ridge St, Atlanta, GA 30301"
149,211484,Wired Headphones,1,11.99,06/23/19 14:36,"382 10th St, Los Angeles, CA 90001"
150,211485,AAA Batteries (4-pack),1,2.99,06/22/19 10:45,"338 Jackson St, Portland, OR 97035"
151,211486,USB-C Charging Cable,1,11.95,06/24/19 22:59,"498 Lincoln St, New York City, NY 10001"
152,211487,AA Batteries (4-pack),2,3.84,06/17/19 13:57,"67 Meadow St, San Francisco, CA 94016"
153,211488,Bose SoundSport Headphones,1,99.99,06/21/19 12:05,"888 Jackson St, San Francisco, CA 94016"
154,211489,AA Batteries (4-pack),1,3.84,06/08/19 11:35,"312 Jackson St, Dallas, TX 75001"
155,211490,USB-C Charging Cable,1,11.95,06/14/19 13:00,"470 Walnut St, Austin, TX 73301"
156,211491,Lightning Charging Cable,1,14.95,06/08/19 11:43,"859 Meadow St, San Francisco, CA 94016"
157,211492,Apple Airpods Headphones,1,150.0,06/24/19 07:51,"794 Jefferson St, Dallas, TX 75001"
158,211493,ThinkPad Laptop,1,999.99,06/05/19 00:42,"182 6th St, Dallas, TX 75001"
159,211494,Wired Headphones,1,11.99,06/20/19 17:38,"415 13th St, New York City, NY 10001"
160,211495,Google Phone,1,600.0,06/03/19 10:33,"853 Hickory St, Boston, MA 02215"
161,211496,Lightning Charging Cable,1,14.95,06/29/19 13:15,"295 Ridge St, San Francisco, CA 94016"
162,211497,Wired Headphones,1,11.99,06/04/19 20:49,"592 Forest St, Los Angeles, CA 90001"
163,211498,Apple Airpods Headphones,1,150.0,06/20/19 02:23,"49 Chestnut St, Austin, TX 73301"
164,211499,USB-C Charging Cable,1,11.95,06/07/19 12:27,"6 11th St, San Francisco, CA 94016"
165,211500,20in Monitor,1,109.99,06/06/19 16:12,"627 Lakeview St, San Francisco, CA 94016"
166,211501,Lightning Charging Cable,1,14.95,06/08/19 01:57,"602 Walnut St, Los Angeles, CA 90001"
167,211502,USB-C Charging Cable,1,11.95,06/05/19 09:03,"445 Hill St, San Francisco, CA 94016"
168,211503,Macbook Pro Laptop,1,1700.0,06/15/19 20:15,"873 3rd St, San Francisco, CA 94016"
169,211504,AA Batteries (4-pack),1,3.84,06/11/19 21:56,"756 Oak St, Boston, MA 02215"
170,211505,AAA Batteries (4-pack),1,2.99,06/25/19 20:07,"980 Cedar St, San Francisco, CA 94016"
171,211506,27in FHD Monitor,1,149.99,06/14/19 14:13,"81 4th St, Seattle, WA 98101"
172,211507,AA Batteries (4-pack),1,3.84,06/17/19 13:01,"584 Jackson St, Seattle, WA 98101"
173,211508,USB-C Charging Cable,1,11.95,06/11/19 20:23,"592 Sunset St, Los Angeles, CA 90001"
174,211509,USB-C Charging Cable,1,11.95,06/17/19 14:53,"52 Chestnut St, Boston, MA 02215"
175,211510,AAA Batteries (4-pack),1,2.99,06/01/19 21:28,"862 Church St, New York City, NY 10001"
176,211511,Wired Headphones,1,11.99,06/14/19 20:23,"249 Chestnut St, New York City, NY 10001"
177,211512,Macbook Pro Laptop,1,1700.0,06/19/19 13:06,"563 West St, Seattle, WA 98101"
178,211513,AA Batteries (4-pack),1,3.84,06/06/19 09:39,"189 Center St, Los Angeles, CA 90001"
179,211514,Wired Headphones,1,11.99,06/08/19 10:56,"128 13th St, Portland, ME 04101"
180,211515,Lightning Charging Cable,1,14.95,06/02/19 15:08,"915 Dogwood St, San Francisco, CA 94016"
181,211516,27in FHD Monitor,1,149.99,06/08/19 19:37,"671 5th St, New York City, NY 10001"
182,211517,Bose SoundSport Headphones,1,99.99,06/21/19 21:06,"2 10th St, Boston, MA 02215"
183,211518,AA Batteries (4-pack),2,3.84,06/22/19 22:07,"290 3rd St, Boston, MA 02215"
184,211519,AAA Batteries (4-pack),1,2.99,06/17/19 07:36,"111 Lake St, New York City, NY 10001"
185,211520,Google Phone,1,600.0,06/27/19 21:58,"994 Hickory St, Los Angeles, CA 90001"
186,211520,Google Phone,1,600.0,06/27/19 21:58,"994 Hickory St, Los Angeles, CA 90001"
187,211521,USB-C Charging Cable,1,11.95,06/27/19 06:26,"261 North St, Los Angeles, CA 90001"
188,211522,Apple Airpods Headphones,1,150.0,06/28/19 13:37,"450 10th St, New York City, NY 10001"
189,211523,Lightning Charging Cable,1,14.95,06/17/19 19:46,"911 8th St, Boston, MA 02215"
190,211524,27in FHD Monitor,1,149.99,06/27/19 14:40,"895 Main St, Boston, MA 02215"
191,211525,Vareebadd Phone,1,400.0,06/07/19 20:25,"451 13th St, Atlanta, GA 30301"
192,211525,Wired Headphones,1,11.99,06/07/19 20:25,"451 13th St, Atlanta, GA 30301"
193,211526,34in Ultrawide Monitor,1,379.99,06/03/19 16:25,"951 Sunset St, New York City, NY 10001"
194,211527,USB-C Charging Cable,1,11.95,06/25/19 13:06,"268 1st St, Los Angeles, CA 90001"
195,211528,USB-C Charging Cable,1,11.95,06/22/19 11:17,"58 Sunset St, Atlanta, GA 30301"
196,211529,ThinkPad Laptop,1,999.99,06/11/19 07:46,"992 Walnut St, San Francisco, CA 94016"
197,211530,27in 4K Gaming Monitor,1,389.99,06/07/19 14:07,"926 Jackson St, San Francisco, CA 94016"
198,211531,Wired Headphones,1,11.99,06/23/19 11:10,"827 Chestnut St, San Francisco, CA 94016"
199,211532,USB-C Charging Cable,1,11.95,06/18/19 09:12,"427 West St, San Francisco, CA 94016"
200,211533,AA Batteries (4-pack),1,3.84,06/09/19 17:09,"474 Johnson St, Portland, OR 97035"
201,211534,AAA Batteries (4-pack),2,2.99,06/09/19 15:34,"514 River St, Boston, MA 02215"
202,211535,Apple Airpods Headphones,1,150.0,06/07/19 10:49,"716 Johnson St, Los Angeles, CA 90001"
203,211536,Wired Headphones,1,11.99,06/29/19 17:49,"218 2nd St, New York City, NY 10001"
204,211537,Wired Headphones,1,11.99,06/05/19 09:36,"932 Maple St, Boston, MA 02215"
205,211538,27in FHD Monitor,1,149.99,06/26/19 18:33,"918 7th St, San Francisco, CA 94016"
206,211539,Google Phone,1,600.0,06/07/19 09:00,"732 10th St, Atlanta, GA 30301"
207,211539,USB-C Charging Cable,1,11.95,06/07/19 09:00,"732 10th St, Atlanta, GA 30301"
208,211539,Wired Headphones,1,11.99,06/07/19 09:00,"732 10th St, Atlanta, GA 30301"
209,211540,Vareebadd Phone,1,400.0,06/11/19 14:35,"522 South St, San Francisco, CA 94016"
210,211541,USB-C Charging Cable,1,11.95,06/15/19 19:11,"73 10th St, San Francisco, CA 94016"
211,211542,27in FHD Monitor,1,149.99,06/29/19 16:16,"18 Hill St, Dallas, TX 75001"
212,211543,Bose SoundSport Headphones,1,99.99,06/15/19 13:33,"47 Wilson St, Austin, TX 73301"
213,211544,AAA Batteries (4-pack),1,2.99,06/03/19 20:52,"321 1st St, Austin, TX 73301"
214,211545,Bose SoundSport Headphones,1,99.99,06/28/19 14:45,"538 Highland St, San Francisco, CA 94016"
215,211546,AA Batteries (4-pack),1,3.84,06/03/19 22:55,"587 11th St, San Francisco, CA 94016"
216,211547,Flatscreen TV,1,300.0,06/08/19 15:20,"819 1st St, Atlanta, GA 30301"
217,211548,Wired Headphones,1,11.99,06/06/19 16:59,"360 12th St, Los Angeles, CA 90001"
218,211549,Bose SoundSport Headphones,1,99.99,06/27/19 22:05,"587 Jackson St, Seattle, WA 98101"
219,211550,34in Ultrawide Monitor,1,379.99,06/14/19 20:44,"46 Forest St, Los Angeles, CA 90001"
220,211551,Wired Headphones,2,11.99,06/19/19 08:15,"952 14th St, Austin, TX 73301"
221,211552,Macbook Pro Laptop,1,1700.0,06/24/19 11:41,"820 Adams St, San Francisco, CA 94016"
222,211553,AA Batteries (4-pack),2,3.84,06/09/19 11:29,"762 5th St, Dallas, TX 75001"
223,211554,Wired Headphones,1,11.99,06/06/19 09:10,"511 6th St, Dallas, TX 75001"
224,211555,AAA Batteries (4-pack),1,2.99,06/29/19 07:51,"18 3rd St, Portland, ME 04101"
225,211556,AA Batteries (4-pack),1,3.84,06/12/19 18:14,"876 Johnson St, San Francisco, CA 94016"
226,211557,USB-C Charging Cable,1,11.95,06/12/19 10:05,"41 Adams St, New York City, NY 10001"
227,211558,USB-C Charging Cable,1,11.95,06/03/19 23:37,"790 Walnut St, Atlanta, GA 30301"
228,211559,Bose SoundSport Headphones,1,99.99,06/14/19 14:41,"922 Walnut St, New York City, NY 10001"
229,211560,Bose SoundSport Headphones,1,99.99,06/10/19 23:46,"5 14th St, Portland, OR 97035"
230,211561,Apple Airpods Headphones,1,150.0,06/07/19 20:29,"854 Lake St, Atlanta, GA 30301"
231,211562,USB-C Charging Cable,1,11.95,06/08/19 11:09,"437 Jackson St, Atlanta, GA 30301"
232,211563,Lightning Charging Cable,2,14.95,06/04/19 11:36,"326 Lakeview St, Los Angeles, CA 90001"
233,211564,27in FHD Monitor,1,149.99,06/24/19 19:22,"167 Pine St, San Francisco, CA 94016"
234,211565,Bose SoundSport Headphones,1,99.99,06/28/19 22:14,"304 Sunset St, Dallas, TX 75001"
235,211566,34in Ultrawide Monitor,1,379.99,06/29/19 10:06,"15 Lincoln St, Los Angeles, CA 90001"
236,211567,20in Monitor,1,109.99,06/03/19 12:52,"265 Sunset St, New York City, NY 10001"
237,211568,20in Monitor,1,109.99,06/20/19 21:09,"820 10th St, Los Angeles, CA 90001"
238,211569,USB-C Charging Cable,1,11.95,06/18/19 11:59,"787 10th St, San Francisco, CA 94016"
239,211569,USB-C Charging Cable,1,11.95,06/18/19 11:59,"787 10th St, San Francisco, CA 94016"
240,211570,AA Batteries (4-pack),1,3.84,06/20/19 21:26,"246 2nd St, San Francisco, CA 94016"
241,211571,Lightning Charging Cable,1,14.95,06/04/19 11:27,"793 4th St, Los Angeles, CA 90001"
242,211572,Bose SoundSport Headphones,1,99.99,06/05/19 17:52,"282 Jefferson St, San Francisco, CA 94016"
243,211573,Macbook Pro Laptop,1,1700.0,06/15/19 09:32,"420 Church St, New York City, NY 10001"
244,211574,Flatscreen TV,1,300.0,06/29/19 20:22,"361 14th St, Portland, OR 97035"
245,211574,Flatscreen TV,1,300.0,06/29/19 20:22,"361 14th St, Portland, OR 97035"
246,211575,Bose SoundSport Headphones,1,99.99,06/30/19 15:20,"238 14th St, New York City, NY 10001"
247,211576,Apple Airpods Headphones,1,150.0,06/28/19 10:47,"335 Lakeview St, Los Angeles, CA 90001"
248,211577,34in Ultrawide Monitor,1,379.99,06/03/19 02:51,"120 Willow St, San Francisco, CA 94016"
249,211577,34in Ultrawide Monitor,1,379.99,06/03/19 02:51,"120 Willow St, San Francisco, CA 94016"
250,211578,AAA Batteries (4-pack),1,2.99,06/11/19 18:01,"607 14th St, Seattle, WA 98101"
251,211579,iPhone,1,700.0,06/25/19 16:20,"454 12th St, Los Angeles, CA 90001"
252,211580,Flatscreen TV,1,300.0,06/10/19 20:00,"371 Lake St, Boston, MA 02215"
253,211581,AAA Batteries (4-pack),5,2.99,06/28/19 14:04,"468 Center St, San Francisco, CA 94016"
254,211582,Apple Airpods Headphones,1,150.0,06/07/19 17:53,"414 Spruce St, New York City, NY 10001"
255,211583,iPhone,1,700.0,06/22/19 17:49,"577 Jackson St, Boston, MA 02215"
256,211584,Vareebadd Phone,1,400.0,06/04/19 17:09,"106 Lake St, Seattle, WA 98101"
257,211585,USB-C Charging Cable,1,11.95,06/27/19 10:17,"600 Willow St, Boston, MA 02215"
258,211586,Bose SoundSport Headphones,1,99.99,06/25/19 19:11,"944 13th St, Dallas, TX 75001"
259,211587,Macbook Pro Laptop,1,1700.0,06/02/19 20:03,"86 2nd St, Portland, OR 97035"
260,211588,iPhone,1,700.0,06/21/19 22:13,"866 Maple St, Los Angeles, CA 90001"
261,211589,AA Batteries (4-pack),1,3.84,06/13/19 22:07,"134 Highland St, New York City, NY 10001"
262,211590,Lightning Charging Cable,1,14.95,06/03/19 00:38,"720 Sunset St, San Francisco, CA 94016"
263,211591,Bose SoundSport Headphones,1,99.99,06/07/19 20:50,"646 Highland St, San Francisco, CA 94016"
264,211592,USB-C Charging Cable,1,11.95,06/17/19 15:50,"24 12th St, Atlanta, GA 30301"
265,211593,Wired Headphones,1,11.99,06/30/19 14:58,"825 Lincoln St, New York City, NY 10001"
